1	14
2	15
3	15
4	16
5	16
6	13
7	14
8	17
9	17
10	17
11	14
12	15
13	16
14	15
15	13
16	17
17	16
18	11
19	13
20	14
21	13
22	15
23	12
24	13
25	15
26	15
27	14
28	13
29	13
30	11
31	15
32	16
33	12
34	15
35	16
36	14
37	17
38	16
39	15
40	13
41	14
42	15
43	15
44	13
45	13
46	16
47	13
48	16
49	12
50	10
51	13
52	15
53	14
54	13
55	15
56	10
57	16
58	15
59	15
60	15
61	16
62	13
63	14
64	13
65	16
66	16
67	15
68	13
69	14
70	16
71	14
72	15
73	16
74	15
75	13
76	13
77	17
78	13
79	13
80	12
