seq,subj,item,cond,R1,R2,R3,R4
62,1,15,7,1,1,1,0
0,1,15,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
0,1,16,0,,,,
64,1,16,8,1,0,0,0
21,1,17,1,1,1,0,1
0,1,17,0,,,,
0,1,17,0,,,,
0,1,17,0,,,,
0,1,17,0,,,,
0,1,17,0,,,,
0,1,17,0,,,,
0,1,17,0,,,,
0,1,18,0,,,,
52,1,18,2,1,1,0,0
0,1,18,0,,,,
0,1,18,0,,,,
0,1,18,0,,,,
0,1,18,0,,,,
0,1,18,0,,,,
0,1,18,0,,,,
0,1,19,0,,,,
0,1,19,0,,,,
29,1,19,3,1,0,1,0
0,1,19,0,,,,
0,1,19,0,,,,
0,1,19,0,,,,
0,1,19,0,,,,
0,1,19,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,20,0,,,,
0,1,21,0,,,,
0,1,21,0,,,,
0,1,21,0,,,,
0,1,21,0,,,,
26,1,21,5,1,0,0,0
0,1,21,0,,,,
0,1,21,0,,,,
0,1,21,0,,,,
0,1,22,0,,,,
0,1,22,0,,,,
0,1,22,0,,,,
0,1,22,0,,,,
0,1,22,0,,,,
46,1,22,6,1,0,0,0
0,1,22,0,,,,
0,1,22,0,,,,
0,1,23,0,,,,
0,1,23,0,,,,
0,1,23,0,,,,
0,1,23,0,,,,
0,1,23,0,,,,
0,1,23,0,,,,
5,1,23,7,1,1,1,1
0,1,23,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
0,1,24,0,,,,
32,1,24,8,1,1,0,1
31,1,25,1,1,1,0,0
0,1,25,0,,,,
0,1,25,0,,,,
0,1,25,0,,,,
0,1,25,0,,,,
0,1,25,0,,,,
0,1,25,0,,,,
0,1,25,0,,,,
0,1,26,0,,,,
66,1,26,2,0,0,0,0
0,1,26,0,,,,
0,1,26,0,,,,
0,1,26,0,,,,
0,1,26,0,,,,
0,1,26,0,,,,
0,1,26,0,,,,
0,1,27,0,,,,
0,1,27,0,,,,
12,1,27,3,1,1,0,0
0,1,27,0,,,,
0,1,27,0,,,,
0,1,27,0,,,,
0,1,27,0,,,,
0,1,27,0,,,,
0,1,28,0,,,,
0,1,28,0,,,,
0,1,28,0,,,,
40,1,28,4,1,0,0,1
0,1,28,0,,,,
0,1,28,0,,,,
0,1,28,0,,,,
0,1,28,0,,,,
0,1,29,0,,,,
0,1,29,0,,,,
0,1,29,0,,,,
0,1,29,0,,,,
7,1,29,5,1,0,0,0
0,1,29,0,,,,
0,1,29,0,,,,
0,1,29,0,,,,
0,1,30,0,,,,
0,1,30,0,,,,
0,1,30,0,,,,
0,1,30,0,,,,
0,1,30,0,,,,
11,1,30,6,0,0,0,1
0,1,30,0,,,,
0,1,30,0,,,,
0,1,31,0,,,,
0,1,31,0,,,,
0,1,31,0,,,,
0,1,31,0,,,,
0,1,31,0,,,,
0,1,31,0,,,,
18,1,31,7,1,0,0,0
0,1,31,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
0,1,32,0,,,,
1,1,32,8,0,0,0,0
38,1,33,1,1,0,0,0
0,1,33,0,,,,
0,1,33,0,,,,
0,1,33,0,,,,
0,1,33,0,,,,
0,1,33,0,,,,
0,1,33,0,,,,
0,1,33,0,,,,
0,1,34,0,,,,
53,1,34,2,0,1,0,1
0,1,34,0,,,,
0,1,34,0,,,,
0,1,34,0,,,,
0,1,34,0,,,,
0,1,34,0,,,,
0,1,34,0,,,,
0,1,35,0,,,,
0,1,35,0,,,,
72,1,35,3,1,1,1,0
0,1,35,0,,,,
0,1,35,0,,,,
0,1,35,0,,,,
0,1,35,0,,,,
0,1,35,0,,,,
0,1,36,0,,,,
0,1,36,0,,,,
0,1,36,0,,,,
73,1,36,4,1,0,1,0
0,1,36,0,,,,
0,1,36,0,,,,
0,1,36,0,,,,
0,1,36,0,,,,
0,1,37,0,,,,
0,1,37,0,,,,
0,1,37,0,,,,
0,1,37,0,,,,
36,1,37,5,0,,0,0
0,1,37,0,,,,
0,1,37,0,,,,
0,1,37,0,,,,
0,1,38,0,,,,
0,1,38,0,,,,
0,1,38,0,,,,
0,1,38,0,,,,
0,1,38,0,,,,
59,1,38,6,0,0,1,0
0,1,38,0,,,,
0,1,38,0,,,,
0,1,39,0,,,,
0,1,39,0,,,,
0,1,39,0,,,,
0,1,39,0,,,,
0,1,39,0,,,,
0,1,39,0,,,,
22,1,39,7,1,0,0,0
0,1,39,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
0,1,40,0,,,,
39,1,41,1,1,1,1,0
0,1,41,0,,,,
0,1,41,0,,,,
0,1,41,0,,,,
0,1,41,0,,,,
0,1,41,0,,,,
0,1,41,0,,,,
0,1,41,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,42,0,,,,
0,1,43,0,,,,
0,1,43,0,,,,
47,1,43,3,1,0,0,0
0,1,43,0,,,,
0,1,43,0,,,,
0,1,43,0,,,,
0,1,43,0,,,,
0,1,43,0,,,,
0,1,44,0,,,,
0,1,44,0,,,,
0,1,44,0,,,,
24,1,44,4,1,0,0,0
0,1,44,0,,,,
0,1,44,0,,,,
0,1,44,0,,,,
0,1,44,0,,,,
0,1,45,0,,,,
0,1,45,0,,,,
0,1,45,0,,,,
0,1,45,0,,,,
51,1,45,5,1,0,0,0
0,1,45,0,,,,
0,1,45,0,,,,
0,1,45,0,,,,
0,1,46,0,,,,
0,1,46,0,,,,
0,1,46,0,,,,
0,1,46,0,,,,
0,1,46,0,,,,
61,1,46,6,1,0,0,0
0,1,46,0,,,,
0,1,46,0,,,,
0,1,47,0,,,,
0,1,47,0,,,,
0,1,47,0,,,,
0,1,47,0,,,,
0,1,47,0,,,,
0,1,47,0,,,,
44,1,47,7,1,1,0,0
0,1,47,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
0,1,48,0,,,,
15,1,48,8,1,0,0,0
42,1,49,1,1,0,0,0
0,1,49,0,,,,
0,1,49,0,,,,
0,1,49,0,,,,
0,1,49,0,,,,
0,1,49,0,,,,
0,1,49,0,,,,
0,1,49,0,,,,
0,1,50,0,,,,
30,1,50,2,1,0,0,0
0,1,50,0,,,,
0,1,50,0,,,,
0,1,50,0,,,,
0,1,50,0,,,,
0,1,50,0,,,,
0,1,50,0,,,,
0,1,51,0,,,,
0,1,51,0,,,,
2,1,51,3,1,0,0,0
0,1,51,0,,,,
0,1,51,0,,,,
0,1,51,0,,,,
0,1,51,0,,,,
0,1,51,0,,,,
0,1,52,0,,,,
0,1,52,0,,,,
0,1,52,0,,,,
33,1,52,4,1,1,0,0
0,1,52,0,,,,
0,1,52,0,,,,
0,1,52,0,,,,
0,1,52,0,,,,
0,1,53,0,,,,
0,1,53,0,,,,
0,1,53,0,,,,
0,1,53,0,,,,
65,1,53,5,1,0,0,0
0,1,53,0,,,,
0,1,53,0,,,,
0,1,53,0,,,,
0,1,54,0,,,,
0,1,54,0,,,,
0,1,54,0,,,,
0,1,54,0,,,,
0,1,54,0,,,,
23,1,54,6,1,1,0,0
0,1,54,0,,,,
0,1,54,0,,,,
0,1,55,0,,,,
0,1,55,0,,,,
0,1,55,0,,,,
0,1,55,0,,,,
0,1,55,0,,,,
0,1,55,0,,,,
4,1,55,7,1,0,0,0
0,1,55,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
0,1,56,0,,,,
16,1,56,8,1,0,0,0
8,1,57,1,1,1,0,0
0,1,57,0,,,,
0,1,57,0,,,,
0,1,57,0,,,,
0,1,57,0,,,,
0,1,57,0,,,,
0,1,57,0,,,,
0,1,57,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,58,0,,,,
0,1,59,0,,,,
0,1,59,0,,,,
25,1,59,3,1,0,0,0
0,1,59,0,,,,
0,1,59,0,,,,
0,1,59,0,,,,
0,1,59,0,,,,
0,1,59,0,,,,
0,1,60,0,,,,
0,1,60,0,,,,
0,1,60,0,,,,
34,1,60,4,1,1,0,1
0,1,60,0,,,,
0,1,60,0,,,,
0,1,60,0,,,,
0,1,60,0,,,,
0,1,61,0,,,,
0,1,61,0,,,,
0,1,61,0,,,,
0,1,61,0,,,,
55,1,61,5,1,0,0,0
0,1,61,0,,,,
0,1,61,0,,,,
0,1,61,0,,,,
0,1,62,0,,,,
0,1,62,0,,,,
0,1,62,0,,,,
0,1,62,0,,,,
0,1,62,0,,,,
13,1,62,6,1,1,0,1
0,1,62,0,,,,
0,1,62,0,,,,
0,1,63,0,,,,
0,1,63,0,,,,
0,1,63,0,,,,
0,1,63,0,,,,
0,1,63,0,,,,
0,1,63,0,,,,
10,1,63,7,1,0,0,0
0,1,63,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
0,1,64,0,,,,
49,1,64,8,1,0,0,0
71,1,65,1,1,0,0,1
0,1,65,0,,,,
0,1,65,0,,,,
0,1,65,0,,,,
0,1,65,0,,,,
0,1,65,0,,,,
0,1,65,0,,,,
0,1,65,0,,,,
0,1,66,0,,,,
63,1,66,2,1,0,0,0
0,1,66,0,,,,
0,1,66,0,,,,
0,1,66,0,,,,
0,1,66,0,,,,
0,1,66,0,,,,
0,1,66,0,,,,
0,1,67,0,,,,
0,1,67,0,,,,
48,1,67,3,1,0,0,0
0,1,67,0,,,,
0,1,67,0,,,,
0,1,67,0,,,,
0,1,67,0,,,,
0,1,67,0,,,,
0,1,68,0,,,,
0,1,68,0,,,,
0,1,68,0,,,,
58,1,68,4,0,0,0,0
0,1,68,0,,,,
0,1,68,0,,,,
0,1,68,0,,,,
0,1,68,0,,,,
0,1,69,0,,,,
0,1,69,0,,,,
0,1,69,0,,,,
0,1,69,0,,,,
0,1,69,5,1,0,1,0
0,1,69,0,,,,
0,1,69,0,,,,
0,1,69,0,,,,
0,1,70,0,,,,
0,1,70,0,,,,
0,1,70,0,,,,
0,1,70,0,,,,
0,1,70,0,,,,
37,1,70,6,1,0,0,0
0,1,70,0,,,,
0,1,70,0,,,,
0,1,71,0,,,,
0,1,71,0,,,,
0,1,71,0,,,,
0,1,71,0,,,,
0,1,71,0,,,,
0,1,71,0,,,,
14,1,71,7,1,0,0,0
0,1,71,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
0,1,72,0,,,,
6,1,72,8,1,0,1,0
69,1,73,1,1,1,0,0
0,1,73,0,,,,
0,1,73,0,,,,
0,1,73,0,,,,
0,1,73,0,,,,
0,1,73,0,,,,
0,1,73,0,,,,
0,1,73,0,,,,
0,1,74,0,,,,
67,1,74,2,1,1,0,1
0,1,74,0,,,,
0,1,74,0,,,,
0,1,74,0,,,,
0,1,74,0,,,,
0,1,74,0,,,,
0,1,74,0,,,,
0,1,75,0,,,,
0,1,75,0,,,,
41,1,75,3,1,1,0,0
0,1,75,0,,,,
0,1,75,0,,,,
0,1,75,0,,,,
0,1,75,0,,,,
0,1,75,0,,,,
0,1,76,0,,,,
0,1,76,0,,,,
0,1,76,0,,,,
9,1,76,4,1,0,0,0
0,1,76,0,,,,
0,1,76,0,,,,
0,1,76,0,,,,
0,1,76,0,,,,
0,1,77,0,,,,
0,1,77,0,,,,
0,1,77,0,,,,
0,1,77,0,,,,
70,1,77,5,1,0,0,1
0,1,77,0,,,,
0,1,77,0,,,,
0,1,77,0,,,,
0,1,78,0,,,,
0,1,78,0,,,,
0,1,78,0,,,,
0,1,78,0,,,,
0,1,78,0,,,,
43,1,78,6,1,0,0,0
0,1,78,0,,,,
0,1,78,0,,,,
0,1,79,0,,,,
0,1,79,0,,,,
0,1,79,0,,,,
0,1,79,0,,,,
0,1,79,0,,,,
0,1,79,0,,,,
35,1,79,7,1,0,0,0
0,1,79,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
0,1,80,0,,,,
57,2,1,0,,,,
43,2,1,2,0,1,0,0
0,2,1,0,,,,
0,2,1,0,,,,
0,2,1,0,,,,
0,2,1,0,,,,
0,2,1,0,,,,
0,2,1,0,,,,
0,2,2,0,,,,
60,2,2,0,,,,
37,2,2,3,0,0,,0
0,2,2,0,,,,
0,2,2,0,,,,
0,2,2,0,,,,
0,2,2,0,,,,
0,2,2,0,,,,
0,2,3,0,,,,
0,2,3,0,,,,
17,2,3,0,,,,
19,2,3,4,0,0,0,0
0,2,3,0,,,,
0,2,3,0,,,,
0,2,3,0,,,,
0,2,3,0,,,,
0,2,4,0,,,,
0,2,4,0,,,,
0,2,4,0,,,,
3,2,4,0,,,,
49,2,4,5,0,0,0,0
0,2,4,0,,,,
0,2,4,0,,,,
0,2,4,0,,,,
0,2,5,0,,,,
0,2,5,0,,,,
0,2,5,0,,,,
0,2,5,0,,,,
54,2,5,0,,,,
63,2,5,6,0,0,0,0
0,2,5,0,,,,
0,2,5,0,,,,
0,2,6,0,,,,
0,2,6,0,,,,
0,2,6,0,,,,
0,2,6,0,,,,
0,2,6,0,,,,
20,2,6,0,,,,
17,2,6,7,0,0,0,0
0,2,6,0,,,,
0,2,7,0,,,,
0,2,7,0,,,,
0,2,7,0,,,,
0,2,7,0,,,,
0,2,7,0,,,,
0,2,7,0,,,,
56,2,7,0,,,,
8,2,7,8,1,0,0,0
0,2,8,1,1,0,0,0
0,2,8,0,,,,
0,2,8,0,,,,
0,2,8,0,,,,
0,2,8,0,,,,
0,2,8,0,,,,
0,2,8,0,,,,
27,2,8,0,,,,
50,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,9,0,,,,
0,2,10,0,,,,
0,2,10,0,,,,
27,2,10,3,0,,0,0
0,2,10,0,,,,
0,2,10,0,,,,
0,2,10,0,,,,
0,2,10,0,,,,
0,2,10,0,,,,
0,2,11,0,,,,
0,2,11,0,,,,
19,2,11,0,,,,
9,2,11,4,0,0,0,0
0,2,11,0,,,,
0,2,11,0,,,,
0,2,11,0,,,,
0,2,11,0,,,,
0,2,12,0,,,,
0,2,12,0,,,,
0,2,12,0,,,,
28,2,12,0,,,,
11,2,12,5,0,0,0,0
0,2,12,0,,,,
0,2,12,0,,,,
0,2,12,0,,,,
0,2,13,0,,,,
0,2,13,0,,,,
0,2,13,0,,,,
0,2,13,0,,,,
45,2,13,0,,,,
22,2,13,6,1,0,1,0
0,2,13,0,,,,
0,2,13,0,,,,
0,2,14,0,,,,
0,2,14,0,,,,
0,2,14,0,,,,
0,2,14,0,,,,
0,2,14,0,,,,
68,2,14,0,,,,
0,2,14,0,,,,
0,2,14,0,,,,
0,2,15,0,,,,
0,2,15,0,,,,
0,2,15,0,,,,
0,2,15,0,,,,
0,2,15,0,,,,
0,2,15,0,,,,
62,2,15,0,,,,
36,2,15,8,,0,1,0
60,2,16,1,0,0,0,0
0,2,16,0,,,,
0,2,16,0,,,,
0,2,16,0,,,,
0,2,16,0,,,,
0,2,16,0,,,,
0,2,16,0,,,,
64,2,16,0,,,,
21,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,17,0,,,,
0,2,18,0,,,,
52,2,18,0,,,,
65,2,18,3,1,0,0,0
0,2,18,0,,,,
0,2,18,0,,,,
0,2,18,0,,,,
0,2,18,0,,,,
0,2,18,0,,,,
0,2,19,0,,,,
0,2,19,0,,,,
29,2,19,0,,,,
0,2,19,0,,,,
0,2,19,0,,,,
0,2,19,0,,,,
0,2,19,0,,,,
0,2,19,0,,,,
0,2,20,0,,,,
0,2,20,0,,,,
0,2,20,0,,,,
0,2,20,0,,,,
50,2,20,5,0,0,0,0
0,2,20,0,,,,
0,2,20,0,,,,
0,2,20,0,,,,
0,2,21,0,,,,
0,2,21,0,,,,
0,2,21,0,,,,
0,2,21,0,,,,
26,2,21,0,,,,
6,2,21,6,0,0,0,0
0,2,21,0,,,,
0,2,21,0,,,,
0,2,22,0,,,,
0,2,22,0,,,,
0,2,22,0,,,,
0,2,22,0,,,,
0,2,22,0,,,,
46,2,22,0,,,,
0,2,22,0,,,,
0,2,22,0,,,,
0,2,23,0,,,,
0,2,23,0,,,,
0,2,23,0,,,,
0,2,23,0,,,,
0,2,23,0,,,,
0,2,23,0,,,,
5,2,23,0,,,,
18,2,23,8,0,1,0,0
33,2,24,1,0,0,0,0
0,2,24,0,,,,
0,2,24,0,,,,
0,2,24,0,,,,
0,2,24,0,,,,
0,2,24,0,,,,
0,2,24,0,,,,
32,2,24,0,,,,
31,2,25,0,,,,
34,2,25,2,1,0,0,0
0,2,25,0,,,,
0,2,25,0,,,,
0,2,25,0,,,,
0,2,25,0,,,,
0,2,25,0,,,,
0,2,25,0,,,,
0,2,26,0,,,,
66,2,26,0,,,,
32,2,26,3,1,0,1,0
0,2,26,0,,,,
0,2,26,0,,,,
0,2,26,0,,,,
0,2,26,0,,,,
0,2,26,0,,,,
0,2,27,0,,,,
0,2,27,0,,,,
12,2,27,0,,,,
59,2,27,4,0,0,0,0
0,2,27,0,,,,
0,2,27,0,,,,
0,2,27,0,,,,
0,2,27,0,,,,
0,2,28,0,,,,
0,2,28,0,,,,
0,2,28,0,,,,
40,2,28,0,,,,
64,2,28,5,1,0,0,0
0,2,28,0,,,,
0,2,28,0,,,,
0,2,28,0,,,,
0,2,29,0,,,,
0,2,29,0,,,,
0,2,29,0,,,,
0,2,29,0,,,,
7,2,29,0,,,,
23,2,29,6,0,0,0,0
0,2,29,0,,,,
0,2,29,0,,,,
0,2,30,0,,,,
0,2,30,0,,,,
0,2,30,0,,,,
0,2,30,0,,,,
0,2,30,0,,,,
11,2,30,0,,,,
13,2,30,7,0,0,1,0
0,2,30,0,,,,
0,2,31,0,,,,
0,2,31,0,,,,
0,2,31,0,,,,
0,2,31,0,,,,
0,2,31,0,,,,
0,2,31,0,,,,
18,2,31,0,,,,
0,2,31,0,,,,
20,2,32,1,0,0,0,0
0,2,32,0,,,,
0,2,32,0,,,,
0,2,32,0,,,,
0,2,32,0,,,,
0,2,32,0,,,,
0,2,32,0,,,,
1,2,32,0,,,,
38,2,33,0,,,,
21,2,33,2,0,1,0,0
0,2,33,0,,,,
0,2,33,0,,,,
0,2,33,0,,,,
0,2,33,0,,,,
0,2,33,0,,,,
0,2,33,0,,,,
0,2,34,0,,,,
53,2,34,0,,,,
38,2,34,3,1,1,1,0
0,2,34,0,,,,
0,2,34,0,,,,
0,2,34,0,,,,
0,2,34,0,,,,
0,2,34,0,,,,
0,2,35,0,,,,
0,2,35,0,,,,
72,2,35,0,,,,
44,2,35,4,0,0,0,1
0,2,35,0,,,,
0,2,35,0,,,,
0,2,35,0,,,,
0,2,35,0,,,,
0,2,36,0,,,,
0,2,36,0,,,,
0,2,36,0,,,,
73,2,36,0,,,,
10,2,36,5,1,1,0,0
0,2,36,0,,,,
0,2,36,0,,,,
0,2,36,0,,,,
0,2,37,0,,,,
0,2,37,0,,,,
0,2,37,0,,,,
0,2,37,0,,,,
36,2,37,0,,,,
16,2,37,6,0,0,0,0
0,2,37,0,,,,
0,2,37,0,,,,
0,2,38,0,,,,
0,2,38,0,,,,
0,2,38,0,,,,
0,2,38,0,,,,
0,2,38,0,,,,
59,2,38,0,,,,
61,2,38,7,0,1,0,0
0,2,38,0,,,,
0,2,39,0,,,,
0,2,39,0,,,,
0,2,39,0,,,,
0,2,39,0,,,,
0,2,39,0,,,,
0,2,39,0,,,,
22,2,39,0,,,,
1,2,39,8,1,1,1,1
29,2,40,1,0,0,0,0
0,2,40,0,,,,
0,2,40,0,,,,
0,2,40,0,,,,
0,2,40,0,,,,
0,2,40,0,,,,
0,2,40,0,,,,
0,2,40,0,,,,
39,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,41,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,42,0,,,,
0,2,43,0,,,,
0,2,43,0,,,,
47,2,43,0,,,,
47,2,43,4,0,1,0,0
0,2,43,0,,,,
0,2,43,0,,,,
0,2,43,0,,,,
0,2,43,0,,,,
0,2,44,0,,,,
0,2,44,0,,,,
0,2,44,0,,,,
24,2,44,0,,,,
30,2,44,5,0,0,0,0
0,2,44,0,,,,
0,2,44,0,,,,
0,2,44,0,,,,
0,2,45,0,,,,
0,2,45,0,,,,
0,2,45,0,,,,
0,2,45,0,,,,
51,2,45,0,,,,
25,2,45,6,1,0,,1
0,2,45,0,,,,
0,2,45,0,,,,
0,2,46,0,,,,
0,2,46,0,,,,
0,2,46,0,,,,
0,2,46,0,,,,
0,2,46,0,,,,
61,2,46,0,,,,
3,2,46,7,0,0,0,0
0,2,46,0,,,,
0,2,47,0,,,,
0,2,47,0,,,,
0,2,47,0,,,,
0,2,47,0,,,,
0,2,47,0,,,,
0,2,47,0,,,,
44,2,47,0,,,,
62,2,47,8,0,0,0,0
0,2,48,0,,,,
0,2,48,0,,,,
0,2,48,0,,,,
0,2,48,0,,,,
0,2,48,0,,,,
0,2,48,0,,,,
0,2,48,0,,,,
15,2,48,0,,,,
42,2,49,0,,,,
53,2,49,2,0,0,0,0
0,2,49,0,,,,
0,2,49,0,,,,
0,2,49,0,,,,
0,2,49,0,,,,
0,2,49,0,,,,
0,2,49,0,,,,
0,2,50,0,,,,
30,2,50,0,,,,
45,2,50,3,0,0,0,0
0,2,50,0,,,,
0,2,50,0,,,,
0,2,50,0,,,,
0,2,50,0,,,,
0,2,50,0,,,,
0,2,51,0,,,,
0,2,51,0,,,,
2,2,51,0,,,,
0,2,51,0,,,,
0,2,51,0,,,,
0,2,51,0,,,,
0,2,51,0,,,,
0,2,51,0,,,,
0,2,52,0,,,,
0,2,52,0,,,,
0,2,52,0,,,,
33,2,52,0,,,,
41,2,52,5,0,0,0,0
0,2,52,0,,,,
0,2,52,0,,,,
0,2,52,0,,,,
0,2,53,0,,,,
0,2,53,0,,,,
0,2,53,0,,,,
0,2,53,0,,,,
65,2,53,0,,,,
7,2,53,6,1,0,0,1
0,2,53,0,,,,
0,2,53,0,,,,
0,2,54,0,,,,
0,2,54,0,,,,
0,2,54,0,,,,
0,2,54,0,,,,
0,2,54,0,,,,
23,2,54,0,,,,
51,2,54,7,1,0,0,0
0,2,54,0,,,,
0,2,55,0,,,,
0,2,55,0,,,,
0,2,55,0,,,,
0,2,55,0,,,,
0,2,55,0,,,,
0,2,55,0,,,,
4,2,55,0,,,,
42,2,55,8,0,0,0,0
66,2,56,1,0,0,0,0
0,2,56,0,,,,
0,2,56,0,,,,
0,2,56,0,,,,
0,2,56,0,,,,
0,2,56,0,,,,
0,2,56,0,,,,
16,2,56,0,,,,
8,2,57,0,,,,
35,2,57,2,1,0,0,0
0,2,57,0,,,,
0,2,57,0,,,,
0,2,57,0,,,,
0,2,57,0,,,,
0,2,57,0,,,,
0,2,57,0,,,,
0,2,58,0,,,,
0,2,58,0,,,,
54,2,58,3,1,0,0,1
0,2,58,0,,,,
0,2,58,0,,,,
0,2,58,0,,,,
0,2,58,0,,,,
0,2,58,0,,,,
0,2,59,0,,,,
0,2,59,0,,,,
25,2,59,0,,,,
56,2,59,4,0,0,1,0
0,2,59,0,,,,
0,2,59,0,,,,
0,2,59,0,,,,
0,2,59,0,,,,
0,2,60,0,,,,
0,2,60,0,,,,
0,2,60,0,,,,
34,2,60,0,,,,
24,2,60,5,0,0,0,0
0,2,60,0,,,,
0,2,60,0,,,,
0,2,60,0,,,,
0,2,61,0,,,,
0,2,61,0,,,,
