seq,subj,item,cond,R1,R2,R3,R4
0,1,33,0,0,0,0,0
0,1,33,0,0,0,0,0
0,1,33,0,0,0,0,0
0,1,34,0,0,0,0,0
59,1,34,2,1285,343,621,581
0,1,34,0,0,0,0,0
0,1,34,0,0,0,0,0
0,1,34,0,0,0,0,0
0,1,34,0,0,0,0,0
0,1,34,0,0,0,0,0
0,1,34,0,0,0,0,0
0,1,35,0,0,0,0,0
0,1,35,0,0,0,0,0
48,1,35,3,715,226,443,1090
0,1,35,0,0,0,0,0
0,1,35,0,0,0,0,0
0,1,35,0,0,0,0,0
0,1,35,0,0,0,0,0
0,1,35,0,0,0,0,0
0,1,36,0,0,0,0,0
0,1,36,0,0,0,0,0
0,1,36,0,0,0,0,0
43,1,36,4,1080,175,430,813
0,1,36,0,0,0,0,0
0,1,36,0,0,0,0,0
0,1,36,0,0,0,0,0
0,1,36,0,0,0,0,0
0,1,37,0,0,0,0,0
0,1,37,0,0,0,0,0
0,1,37,0,0,0,0,0
0,1,37,0,0,0,0,0
8,1,37,5,547,152,382,484
0,1,37,0,0,0,0,0
0,1,37,0,0,0,0,0
0,1,37,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,38,0,0,0,0,0
0,1,39,0,0,0,0,0
0,1,39,0,0,0,0,0
0,1,39,0,0,0,0,0
0,1,39,0,0,0,0,0
0,1,39,0,0,0,0,0
0,1,39,0,0,0,0,0
58,1,39,7,1662,204,358,295
0,1,39,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
0,1,40,0,0,0,0,0
37,1,41,1,1091,184,203,473
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,41,0,0,0,0,0
0,1,42,0,0,0,0,0
23,1,42,2,1996,186,192,397
0,1,42,0,0,0,0,0
0,1,42,0,0,0,0,0
0,1,42,0,0,0,0,0
0,1,42,0,0,0,0,0
0,1,42,0,0,0,0,0
0,1,42,0,0,0,0,0
0,1,43,0,0,0,0,0
0,1,43,0,0,0,0,0
60,1,43,3,1051,308,232,643
0,1,43,0,0,0,0,0
0,1,43,0,0,0,0,0
0,1,43,0,0,0,0,0
0,1,43,0,0,0,0,0
0,1,43,0,0,0,0,0
0,1,44,0,0,0,0,0
0,1,44,0,0,0,0,0
0,1,44,0,0,0,0,0
22,1,44,4,1263,467,151,775
0,1,44,0,0,0,0,0
0,1,44,0,0,0,0,0
0,1,44,0,0,0,0,0
0,1,44,0,0,0,0,0
0,1,45,0,0,0,0,0
0,1,45,0,0,0,0,0
0,1,45,0,0,0,0,0
0,1,45,0,0,0,0,0
3,1,45,5,840,530,267,993
0,1,45,0,0,0,0,0
0,1,45,0,0,0,0,0
0,1,45,0,0,0,0,0
0,1,46,0,0,0,0,0
0,1,46,0,0,0,0,0
0,1,46,0,0,0,0,0
0,1,46,0,0,0,0,0
0,1,46,0,0,0,0,0
55,1,46,6,1364,306,253,727
0,1,46,0,0,0,0,0
0,1,46,0,0,0,0,0
0,1,47,0,0,0,0,0
0,1,47,0,0,0,0,0
0,1,47,0,0,0,0,0
0,1,47,0,0,0,0,0
0,1,47,0,0,0,0,0
0,1,47,0,0,0,0,0
9,1,47,7,654,207,360,960
0,1,47,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
0,1,48,0,0,0,0,0
66,1,48,8,1530,155,404,1163
38,1,49,1,852,81,296,793
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,49,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,50,0,0,0,0,0
0,1,51,0,0,0,0,0
0,1,51,0,0,0,0,0
57,1,51,3,915,874,590,526
0,1,51,0,0,0,0,0
0,1,51,0,0,0,0,0
0,1,51,0,0,0,0,0
0,1,51,0,0,0,0,0
0,1,51,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,52,0,0,0,0,0
0,1,53,0,0,0,0,0
0,1,53,0,0,0,0,0
0,1,53,0,0,0,0,0
0,1,53,0,0,0,0,0
29,1,53,5,868,349,618,1503
0,1,53,0,0,0,0,0
0,1,53,0,0,0,0,0
0,1,53,0,0,0,0,0
0,1,54,0,0,0,0,0
0,1,54,0,0,0,0,0
0,1,54,0,0,0,0,0
0,1,54,0,0,0,0,0
0,1,54,0,0,0,0,0
10,1,54,6,919,556,328,975
0,1,54,0,0,0,0,0
0,1,54,0,0,0,0,0
0,1,55,0,0,0,0,0
0,1,55,0,0,0,0,0
0,1,55,0,0,0,0,0
0,1,55,0,0,0,0,0
0,1,55,0,0,0,0,0
0,1,55,0,0,0,0,0
39,1,55,7,1112,1090,361,546
0,1,55,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
0,1,56,0,0,0,0,0
18,1,56,8,1461,669,371,267
28,1,57,1,1522,234,158,791
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,57,0,0,0,0,0
0,1,58,0,0,0,0,0
68,1,58,2,835,333,155,975
0,1,58,0,0,0,0,0
0,1,58,0,0,0,0,0
0,1,58,0,0,0,0,0
0,1,58,0,0,0,0,0
0,1,58,0,0,0,0,0
0,1,58,0,0,0,0,0
0,1,59,0,0,0,0,0
0,1,59,0,0,0,0,0
15,1,59,3,2215,324,555,974
0,1,59,0,0,0,0,0
0,1,59,0,0,0,0,0
0,1,59,0,0,0,0,0
0,1,59,0,0,0,0,0
0,1,59,0,0,0,0,0
0,1,60,0,0,0,0,0
0,1,60,0,0,0,0,0
0,1,60,0,0,0,0,0
6,1,60,4,1151,179,200,558
0,1,60,0,0,0,0,0
0,1,60,0,0,0,0,0
0,1,60,0,0,0,0,0
0,1,60,0,0,0,0,0
0,1,61,0,0,0,0,0
0,1,61,0,0,0,0,0
0,1,61,0,0,0,0,0
0,1,61,0,0,0,0,0
12,1,61,5,1901,306,689,652
0,1,61,0,0,0,0,0
0,1,61,0,0,0,0,0
0,1,61,0,0,0,0,0
0,1,62,0,0,0,0,0
0,1,62,0,0,0,0,0
0,1,62,0,0,0,0,0
0,1,62,0,0,0,0,0
0,1,62,0,0,0,0,0
45,1,62,6,1232,415,183,839
0,1,62,0,0,0,0,0
0,1,62,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,63,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
0,1,64,0,0,0,0,0
24,1,64,8,1056,413,579,1050
16,1,65,1,2406,165,657,1187
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,65,0,0,0,0,0
0,1,66,0,0,0,0,0
5,1,66,2,2776,193,620,661
0,1,66,0,0,0,0,0
0,1,66,0,0,0,0,0
0,1,66,0,0,0,0,0
0,1,66,0,0,0,0,0
0,1,66,0,0,0,0,0
0,1,66,0,0,0,0,0
0,1,67,0,0,0,0,0
0,1,67,0,0,0,0,0
50,1,67,3,1786,224,376,776
0,1,67,0,0,0,0,0
0,1,67,0,0,0,0,0
0,1,67,0,0,0,0,0
0,1,67,0,0,0,0,0
0,1,67,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,68,0,0,0,0,0
0,1,69,0,0,0,0,0
0,1,69,0,0,0,0,0
0,1,69,0,0,0,0,0
0,1,69,0,0,0,0,0
44,1,69,5,634,362,359,639
0,1,69,0,0,0,0,0
0,1,69,0,0,0,0,0
0,1,69,0,0,0,0,0
0,1,70,0,0,0,0,0
0,1,70,0,0,0,0,0
0,1,70,0,0,0,0,0
0,1,70,0,0,0,0,0
0,1,70,0,0,0,0,0
26,1,70,6,1731,126,192,812
0,1,70,0,0,0,0,0
0,1,70,0,0,0,0,0
0,1,71,0,0,0,0,0
0,1,71,0,0,0,0,0
0,1,71,0,0,0,0,0
0,1,71,0,0,0,0,0
0,1,71,0,0,0,0,0
0,1,71,0,0,0,0,0
41,1,71,7,1349,329,220,883
0,1,71,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
0,1,72,0,0,0,0,0
69,1,72,8,428,275,363,843
31,1,73,1,1467,355,351,696
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,73,0,0,0,0,0
0,1,74,0,0,0,0,0
49,1,74,2,941,364,262,511
0,1,74,0,0,0,0,0
0,1,74,0,0,0,0,0
0,1,74,0,0,0,0,0
0,1,74,0,0,0,0,0
0,1,74,0,0,0,0,0
0,1,74,0,0,0,0,0
0,1,75,0,0,0,0,0
0,1,75,0,0,0,0,0
35,1,75,3,2888,198,282,298
0,1,75,0,0,0,0,0
0,1,75,0,0,0,0,0
0,1,75,0,0,0,0,0
0,1,75,0,0,0,0,0
0,1,75,0,0,0,0,0
0,1,76,0,0,0,0,0
0,1,76,0,0,0,0,0
0,1,76,0,0,0,0,0
62,1,76,4,1454,319,527,713
0,1,76,0,0,0,0,0
0,1,76,0,0,0,0,0
0,1,76,0,0,0,0,0
0,1,76,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,77,0,0,0,0,0
0,1,78,0,0,0,0,0
0,1,78,0,0,0,0,0
0,1,78,0,0,0,0,0
0,1,78,0,0,0,0,0
0,1,78,0,0,0,0,0
52,1,78,6,1467,533,270,783
0,1,78,0,0,0,0,0
0,1,78,0,0,0,0,0
0,1,79,0,0,0,0,0
0,1,79,0,0,0,0,0
0,1,79,0,0,0,0,0
0,1,79,0,0,0,0,0
0,1,79,0,0,0,0,0
0,1,79,0,0,0,0,0
11,1,79,7,813,399,423,540
0,1,79,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
0,1,80,0,0,0,0,0
19,1,80,8,1454,154,277,858
30,2,1,0,0,0,0,0
67,2,1,2,1636,223,181,968
0,2,1,0,0,0,0,0
0,2,1,0,0,0,0,0
0,2,1,0,0,0,0,0
0,2,1,0,0,0,0,0
0,2,1,0,0,0,0,0
0,2,1,0,0,0,0,0
0,2,2,0,0,0,0,0
47,2,2,0,0,0,0,0
9,2,2,3,626,359,262,696
0,2,2,0,0,0,0,0
0,2,2,0,0,0,0,0
0,2,2,0,0,0,0,0
0,2,2,0,0,0,0,0
0,2,2,0,0,0,0,0
0,2,3,0,0,0,0,0
0,2,3,0,0,0,0,0
54,2,3,0,0,0,0,0
45,2,3,4,454,538,323,369
0,2,3,0,0,0,0,0
0,2,3,0,0,0,0,0
0,2,3,0,0,0,0,0
0,2,3,0,0,0,0,0
0,2,4,0,0,0,0,0
0,2,4,0,0,0,0,0
0,2,4,0,0,0,0,0
51,2,4,0,0,0,0,0
13,2,4,5,1077,236,348,429
0,2,4,0,0,0,0,0
0,2,4,0,0,0,0,0
0,2,4,0,0,0,0,0
0,2,5,0,0,0,0,0
0,2,5,0,0,0,0,0
0,2,5,0,0,0,0,0
0,2,5,0,0,0,0,0
67,2,5,0,0,0,0,0
56,2,5,6,1023,214,520,761
0,2,5,0,0,0,0,0
0,2,5,0,0,0,0,0
0,2,6,0,0,0,0,0
0,2,6,0,0,0,0,0
0,2,6,0,0,0,0,0
0,2,6,0,0,0,0,0
0,2,6,0,0,0,0,0
40,2,6,0,0,0,0,0
26,2,6,7,1178,230,221,1169
0,2,6,0,0,0,0,0
0,2,7,0,0,0,0,0
0,2,7,0,0,0,0,0
0,2,7,0,0,0,0,0
0,2,7,0,0,0,0,0
0,2,7,0,0,0,0,0
0,2,7,0,0,0,0,0
32,2,7,0,0,0,0,0
29,2,7,8,951,272,247,523
14,2,8,1,2481,0,225,747
0,2,8,0,0,0,0,0
0,2,8,0,0,0,0,0
0,2,8,0,0,0,0,0
0,2,8,0,0,0,0,0
0,2,8,0,0,0,0,0
0,2,8,0,0,0,0,0
53,2,8,0,0,0,0,0
56,2,9,0,0,0,0,0
63,2,9,2,2392,212,289,569
0,2,9,0,0,0,0,0
0,2,9,0,0,0,0,0
0,2,9,0,0,0,0,0
0,2,9,0,0,0,0,0
0,2,9,0,0,0,0,0
0,2,9,0,0,0,0,0
0,2,10,0,0,0,0,0
42,2,10,0,0,0,0,0
54,2,10,3,1736,402,210,871
0,2,10,0,0,0,0,0
0,2,10,0,0,0,0,0
0,2,10,0,0,0,0,0
0,2,10,0,0,0,0,0
0,2,10,0,0,0,0,0
0,2,11,0,0,0,0,0
0,2,11,0,0,0,0,0
0,2,11,0,0,0,0,0
12,2,11,4,818,0,469,812
0,2,11,0,0,0,0,0
0,2,11,0,0,0,0,0
0,2,11,0,0,0,0,0
0,2,11,0,0,0,0,0
0,2,12,0,0,0,0,0
0,2,12,0,0,0,0,0
0,2,12,0,0,0,0,0
21,2,12,0,0,0,0,0
42,2,12,5,1834,192,262,1223
0,2,12,0,0,0,0,0
0,2,12,0,0,0,0,0
0,2,12,0,0,0,0,0
0,2,13,0,0,0,0,0
0,2,13,0,0,0,0,0
0,2,13,0,0,0,0,0
0,2,13,0,0,0,0,0
61,2,13,0,0,0,0,0
19,2,13,6,696,312,494,1010
0,2,13,0,0,0,0,0
0,2,13,0,0,0,0,0
0,2,14,0,0,0,0,0
0,2,14,0,0,0,0,0
0,2,14,0,0,0,0,0
0,2,14,0,0,0,0,0
0,2,14,0,0,0,0,0
0,2,14,0,0,0,0,0
2,2,14,7,1356,158,318,487
0,2,14,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
0,2,15,0,0,0,0,0
6,2,15,8,289,474,180,610
15,2,16,1,1958,134,320,656
0,2,16,0,0,0,0,0
0,2,16,0,0,0,0,0
0,2,16,0,0,0,0,0
0,2,16,0,0,0,0,0
0,2,16,0,0,0,0,0
0,2,16,0,0,0,0,0
13,2,16,0,0,0,0,0
64,2,17,0,0,0,0,0
8,2,17,2,440,300,337,939
0,2,17,0,0,0,0,0
0,2,17,0,0,0,0,0
0,2,17,0,0,0,0,0
0,2,17,0,0,0,0,0
0,2,17,0,0,0,0,0
0,2,17,0,0,0,0,0
0,2,18,0,0,0,0,0
27,2,18,0,0,0,0,0
1,2,18,3,1185,292,436,996
0,2,18,0,0,0,0,0
0,2,18,0,0,0,0,0
0,2,18,0,0,0,0,0
0,2,18,0,0,0,0,0
0,2,18,0,0,0,0,0
0,2,19,0,0,0,0,0
0,2,19,0,0,0,0,0
46,2,19,0,0,0,0,0
31,2,19,4,874,345,374,652
0,2,19,0,0,0,0,0
0,2,19,0,0,0,0,0
0,2,19,0,0,0,0,0
0,2,19,0,0,0,0,0
0,2,20,0,0,0,0,0
0,2,20,0,0,0,0,0
0,2,20,0,0,0,0,0
20,2,20,0,0,0,0,0
28,2,20,5,1409,232,263,743
0,2,20,0,0,0,0,0
0,2,20,0,0,0,0,0
0,2,20,0,0,0,0,0
0,2,21,0,0,0,0,0
0,2,21,0,0,0,0,0
0,2,21,0,0,0,0,0
0,2,21,0,0,0,0,0
33,2,21,0,0,0,0,0
34,2,21,6,1893,242,230,520
0,2,21,0,0,0,0,0
0,2,21,0,0,0,0,0
0,2,22,0,0,0,0,0
0,2,22,0,0,0,0,0
0,2,22,0,0,0,0,0
0,2,22,0,0,0,0,0
0,2,22,0,0,0,0,0
4,2,22,0,0,0,0,0
71,2,22,7,1259,185,450,958
0,2,22,0,0,0,0,0
0,2,23,0,0,0,0,0
0,2,23,0,0,0,0,0
0,2,23,0,0,0,0,0
0,2,23,0,0,0,0,0
0,2,23,0,0,0,0,0
0,2,23,0,0,0,0,0
36,2,23,0,0,0,0,0
20,2,23,8,495,633,699,813
11,2,24,1,1221,189,257,496
0,2,24,0,0,0,0,0
0,2,24,0,0,0,0,0
0,2,24,0,0,0,0,0
0,2,24,0,0,0,0,0
0,2,24,0,0,0,0,0
0,2,24,0,0,0,0,0
14,2,24,0,0,0,0,0
63,2,25,0,0,0,0,0
23,2,25,2,736,606,215,626
0,2,25,0,0,0,0,0
0,2,25,0,0,0,0,0
0,2,25,0,0,0,0,0
0,2,25,0,0,0,0,0
0,2,25,0,0,0,0,0
0,2,25,0,0,0,0,0
0,2,26,0,0,0,0,0
2,2,26,0,0,0,0,0
48,2,26,3,891,363,364,486
0,2,26,0,0,0,0,0
0,2,26,0,0,0,0,0
0,2,26,0,0,0,0,0
0,2,26,0,0,0,0,0
0,2,26,0,0,0,0,0
0,2,27,0,0,0,0,0
0,2,27,0,0,0,0,0
0,2,27,0,0,0,0,0
64,2,27,4,452,206,207,745
0,2,27,0,0,0,0,0
0,2,27,0,0,0,0,0
0,2,27,0,0,0,0,0
0,2,27,0,0,0,0,0
0,2,28,0,0,0,0,0
0,2,28,0,0,0,0,0
0,2,28,0,0,0,0,0
65,2,28,0,0,0,0,0
70,2,28,5,633,0,233,747
0,2,28,0,0,0,0,0
0,2,28,0,0,0,0,0
0,2,28,0,0,0,0,0
0,2,29,0,0,0,0,0
0,2,29,0,0,0,0,0
0,2,29,0,0,0,0,0
0,2,29,0,0,0,0,0
7,2,29,0,0,0,0,0
73,2,29,6,925,225,601,1154
0,2,29,0,0,0,0,0
0,2,29,0,0,0,0,0
