1	8
2	6
3	5
4	8
5	9
6	8
7	8
8	12
9	14
10	11
11	5
12	11
13	5
14	8
15	4
16	11
17	6
18	6
19	6
20	10
21	9
22	10
23	5
24	6
25	5
26	5
27	5
28	5
29	8
30	4
31	6
32	7
33	9
34	8
35	7
36	7
37	6
38	5
39	10
40	9
41	8
42	11
43	8
44	7
45	7
46	11
47	8
48	13
49	7
50	5
51	7
52	6
53	4
54	7
55	7
56	8
57	10
58	7
59	11
60	9
61	9
62	7
63	7
64	5
65	10
66	12
67	10
68	5
69	5
70	9
71	9
72	6
73	8
74	6
75	11
76	10
77	4
78	7
79	5
80	8
