seq,subj,item,cond,R1,R2,R3,R4
57,8,68,3,3.00,0.00,1.00,2.00
1,8,69,4,5.00,1.00,1.00,2.00
50,8,70,5,5.00,1.00,1.00,2.00
21,8,71,6,6.00,1.00,1.00,3.00
52,8,72,7,3.00,2.00,1.00,3.00
60,8,73,8,5.00,2.00,1.00,3.00
31,8,74,1,4.00,1.00,2.00,2.00
27,8,75,2,8.00,1.00,1.00,1.00
65,8,76,3,5.00,1.00,1.00,1.00
30,8,78,5,3.00,1.00,2.00,2.00
9,8,79,6,3.00,1.00,1.00,3.00
38,8,80,7,4.00,1.00,1.00,4.00
56,9,1,1,6.00,1.00,1.00,4.00
35,9,2,2,3.00,1.00,1.00,2.00
40,9,3,3,1.00,1.00,1.00,4.00
64,9,4,4,6.00,1.00,1.00,3.00
49,9,5,5,5.00,1.00,1.00,3.00
43,9,6,6,5.00,0.00,1.00,2.00
48,9,7,7,5.00,1.00,2.00,3.00
46,9,8,8,10.00,1.00,0.00,2.00
29,9,10,2,12.00,1.00,2.00,7.00
38,9,11,3,3.00,2.00,1.00,5.00
57,9,12,4,6.00,1.00,1.00,6.00
30,9,13,5,3.00,1.00,1.00,3.00
24,9,14,6,6.00,2.00,1.00,4.00
61,9,15,7,1.00,1.00,3.00,3.00
9,9,16,8,8.00,1.00,1.00,3.00
28,9,17,1,3.00,1.00,1.00,2.00
58,9,18,2,6.00,1.00,1.00,3.00
8,9,19,3,4.00,1.00,2.00,3.00
62,9,22,6,6.00,0.00,1.00,5.00
41,9,23,7,3.00,1.00,1.00,5.00
45,9,24,8,6.00,1.00,1.00,2.00
7,9,25,1,3.00,1.00,1.00,2.00
4,9,26,2,2.00,0.00,2.00,4.00
3,9,27,3,4.00,1.00,1.00,3.00
23,9,28,4,2.00,2.00,1.00,3.00
63,9,29,5,7.00,1.00,2.00,4.00
1,9,30,6,3.00,1.00,1.00,5.00
19,9,31,7,4.00,0.00,2.00,6.00
47,9,33,1,5.00,1.00,0.00,2.00
60,9,35,3,4.00,1.00,1.00,5.00
33,9,36,4,7.00,1.00,1.00,1.00
15,9,37,5,3.00,0.00,2.00,4.00
50,9,40,8,10.00,1.00,1.00,1.00
16,9,41,1,6.00,1.00,1.00,3.00
17,9,42,2,8.00,1.00,1.00,2.00
21,9,43,3,7.00,1.00,1.00,2.00
5,9,44,4,6.00,1.00,1.00,4.00
59,9,45,5,4.00,2.00,0.00,4.00
39,9,46,6,9.00,0.00,1.00,4.00
34,9,48,8,14.00,1.00,2.00,4.00
13,9,49,1,5.00,0.00,2.00,7.00
42,9,51,3,3.00,1.00,0.00,1.00
0,9,52,4,4.00,1.00,1.00,3.00
10,9,54,6,5.00,1.00,1.00,5.00
22,9,55,7,7.00,1.00,2.00,1.00
14,9,56,8,11.00,2.00,2.00,1.00
18,9,57,1,8.00,1.00,1.00,2.00
37,9,59,3,8.00,0.00,1.00,5.00
27,9,60,4,8.00,1.00,0.00,4.00
51,9,61,5,9.00,0.00,2.00,4.00
36,9,62,6,5.00,1.00,1.00,2.00
54,9,64,8,2.00,1.00,1.00,4.00
31,9,65,1,6.00,1.00,1.00,2.00
25,9,66,2,12.00,0.00,1.00,3.00
11,9,67,3,11.00,2.00,1.00,3.00
44,9,68,4,1.00,1.00,1.00,1.00
32,9,69,5,2.00,3.00,1.00,4.00
2,9,70,6,9.00,2.00,1.00,4.00
26,9,72,8,3.00,0.00,1.00,3.00
6,9,73,1,7.00,1.00,2.00,2.00
52,9,74,2,3.00,1.00,1.00,1.00
55,9,75,3,8.00,2.00,1.00,2.00
53,9,77,5,1.00,1.00,1.00,2.00
20,9,79,7,5.00,2.00,1.00,5.00
12,9,80,8,9.00,2.00,1.00,2.00
46,10,1,2,5.00,2.00,0.00,2.00
17,10,2,3,3.00,1.00,1.00,1.00
34,10,3,4,4.00,1.00,0.00,1.00
30,10,6,7,4.00,1.00,0.00,1.00
20,10,7,8,4.00,1.00,1.00,2.00
5,10,8,1,5.00,1.00,1.00,2.00
36,10,9,2,10.00,1.00,1.00,2.00
9,10,10,3,9.00,1.00,1.00,5.00
27,10,12,5,5.00,0.00,0.00,2.00
15,10,14,7,7.00,1.00,2.00,2.00
11,10,15,8,2.00,1.00,1.00,3.00
39,10,16,1,5.00,1.00,0.00,3.00
28,10,17,2,2.00,1.00,0.00,1.00
3,10,19,4,5.00,3.00,1.00,2.00
37,10,21,6,6.00,2.00,1.00,3.00
10,10,22,7,6.00,1.00,1.00,1.00
7,10,27,4,2.00,1.00,2.00,3.00
25,10,29,6,7.00,2.00,1.00,2.00
51,10,31,8,2.00,1.00,2.00,2.00
45,10,33,2,6.00,2.00,0.00,2.00
44,10,35,4,4.00,1.00,1.00,2.00
31,10,39,8,6.00,1.00,1.00,3.00
13,10,41,2,5.00,1.00,2.00,3.00
8,10,42,3,7.00,0.00,1.00,4.00
0,10,43,4,5.00,1.00,1.00,3.00
52,10,45,6,4.00,1.00,0.00,2.00
43,10,46,7,8.00,1.00,0.00,3.00
49,10,47,8,2.00,1.00,1.00,3.00
41,10,48,1,9.00,2.00,0.00,3.00
19,10,49,2,3.00,2.00,1.00,1.00
21,10,51,4,5.00,2.00,1.00,4.00
29,10,53,6,2.00,1.00,1.00,2.00
14,10,55,8,4.00,2.00,1.00,3.00
1,10,56,1,5.00,1.00,1.00,1.00
24,10,57,2,10.00,1.00,0.00,3.00
23,10,59,4,9.00,1.00,1.00,1.00
4,10,60,5,6.00,1.00,1.00,1.00
40,10,61,6,5.00,2.00,1.00,2.00
35,10,64,1,2.00,1.00,1.00,1.00
2,10,65,2,7.00,2.00,0.00,4.00
6,10,66,3,9.00,1.00,1.00,2.00
12,10,67,4,11.00,0.00,1.00,2.00
16,10,68,5,2.00,1.00,1.00,1.00
50,10,69,6,1.00,1.00,1.00,3.00
38,10,70,7,9.00,1.00,1.00,2.00
47,10,71,8,5.00,0.00,1.00,2.00
48,10,72,1,3.00,1.00,1.00,2.00
33,10,75,4,6.00,1.00,2.00,0.00
18,10,76,5,5.00,0.00,1.00,6.00
22,10,77,6,1.00,2.00,1.00,2.00
32,10,78,7,3.00,1.00,0.00,1.00
26,10,79,8,6.00,1.00,2.00,3.00
42,10,80,1,5.00,1.00,1.00,4.00
6,11,1,3,6.00,1.00,1.00,2.00
15,11,2,4,4.00,1.00,1.00,3.00
44,11,3,5,3.00,1.00,1.00,2.00
53,11,4,6,4.00,1.00,1.00,2.00
50,11,5,7,5.00,1.00,2.00,1.00
26,11,6,8,10.00,1.00,1.00,1.00
52,11,7,1,5.00,1.00,1.00,3.00
40,11,8,2,12.00,0.00,1.00,5.00
55,11,9,3,10.00,0.00,1.00,1.00
36,11,10,4,8.00,1.00,1.00,4.00
66,11,11,5,3.00,1.00,1.00,3.00
22,11,12,6,7.00,2.00,1.00,4.00
0,11,13,7,3.00,1.00,1.00,1.00
46,11,14,8,6.00,1.00,1.00,1.00
42,11,15,1,2.00,1.00,1.00,2.00
13,11,16,2,10.00,0.00,1.00,5.00
5,11,17,3,3.00,2.00,1.00,4.00
72,11,18,4,9.00,1.00,1.00,2.00
24,11,19,5,3.00,2.00,1.00,3.00
70,11,20,6,5.00,1.00,1.00,5.00
75,11,21,7,7.00,1.00,1.00,4.00
11,11,22,8,7.00,2.00,1.00,1.00
27,11,23,1,3.00,1.00,1.00,3.00
59,11,24,2,5.00,1.00,1.00,2.00
20,11,25,3,3.00,1.00,1.00,3.00
8,11,26,4,2.00,2.00,1.00,3.00
34,11,27,5,3.00,1.00,1.00,2.00
2,11,28,6,3.00,0.00,2.00,4.00
16,11,29,7,6.00,1.00,1.00,4.00
17,11,30,8,3.00,0.00,1.00,3.00
18,11,31,1,3.00,1.00,1.00,5.00
37,11,32,2,4.00,1.00,1.00,4.00
54,11,33,3,6.00,1.00,1.00,3.00
31,11,34,4,5.00,1.00,1.00,1.00
28,11,35,5,4.00,2.00,1.00,3.00
68,11,36,6,9.00,1.00,1.00,4.00
73,11,37,7,2.00,1.00,1.00,4.00
25,11,38,8,3.00,1.00,1.00,3.00
39,11,39,1,5.00,1.00,1.00,4.00
57,11,40,2,5.00,1.00,1.00,2.00
69,11,41,3,5.00,1.00,1.00,1.00
49,11,42,4,7.00,0.00,1.00,2.00
10,11,44,6,5.00,1.00,1.00,9.00
74,11,45,7,4.00,1.00,1.00,3.00
41,11,46,8,9.00,1.00,2.00,3.00
38,11,47,1,4.00,1.00,1.00,4.00
33,11,48,2,10.00,1.00,1.00,1.00
9,11,49,3,4.00,1.00,1.00,3.00
65,11,50,4,3.00,1.00,1.00,1.00
14,11,51,5,5.00,2.00,1.00,4.00
67,11,52,6,4.00,1.00,1.00,4.00
58,11,54,8,5.00,2.00,1.00,3.00
1,11,55,1,5.00,1.00,1.00,3.00
60,11,56,2,5.00,1.00,3.00,1.00
21,11,57,3,8.00,0.00,1.00,3.00
45,11,58,4,5.00,1.00,1.00,2.00
71,11,59,5,8.00,1.00,1.00,1.00
7,11,60,6,6.00,1.00,1.00,3.00
3,11,61,7,7.00,1.00,1.00,1.00
19,11,62,8,6.00,2.00,1.00,1.00
48,11,63,1,5.00,1.00,1.00,3.00
43,11,64,2,3.00,1.00,1.00,2.00
29,11,66,4,8.00,1.00,1.00,4.00
51,11,67,5,8.00,1.00,2.00,4.00
56,11,69,7,3.00,1.00,0.00,3.00
4,11,70,8,7.00,1.00,1.00,3.00
64,11,71,1,5.00,1.00,1.00,3.00
23,11,72,2,3.00,1.00,1.00,1.00
35,11,73,3,4.00,1.00,1.00,3.00
30,11,74,4,8.00,1.00,1.00,2.00
62,11,75,5,6.00,2.00,0.00,1.00
12,11,76,6,6.00,1.00,1.00,1.00
32,11,77,7,2.00,0.00,2.00,2.00
61,11,78,8,4.00,2.00,1.00,3.00
47,11,79,1,5.00,1.00,1.00,3.00
63,11,80,2,6.00,1.00,0.00,3.00
38,12,1,4,4.00,2.00,1.00,3.00
19,12,2,5,4.00,1.00,1.00,4.00
9,12,5,8,5.00,1.00,1.00,2.00
46,12,6,1,12.00,1.00,1.00,4.00
29,12,7,2,3.00,1.00,1.00,4.00
36,12,8,3,9.00,1.00,1.00,4.00
2,12,9,4,8.00,1.00,1.00,4.00
6,12,10,5,9.00,1.00,1.00,4.00
50,12,11,6,2.00,1.00,1.00,5.00
26,12,12,7,8.00,1.00,1.00,3.00
23,12,14,1,6.00,2.00,1.00,4.00
12,12,15,2,2.00,1.00,2.00,3.00
39,12,17,4,3.00,1.00,1.00,4.00
8,12,18,5,5.00,1.00,1.00,4.00
14,12,19,6,4.00,1.00,1.00,3.00
42,12,20,7,6.00,2.00,2.00,3.00
41,12,21,8,7.00,1.00,1.00,4.00
27,12,22,1,8.00,1.00,1.00,4.00
24,12,24,3,9.00,1.00,2.00,4.00
25,12,27,6,3.00,1.00,1.00,4.00
1,12,30,1,3.00,1.00,1.00,4.00
0,12,33,4,7.00,1.00,1.00,4.00
11,12,35,6,5.00,1.00,1.00,5.00
35,12,38,1,4.00,1.00,1.00,1.00
4,12,40,3,9.00,1.00,1.00,3.00
13,12,41,4,5.00,1.00,1.00,4.00
55,12,42,5,9.00,1.00,2.00,4.00
52,12,43,6,5.00,1.00,1.00,3.00
54,12,44,7,5.00,3.00,1.00,4.00
28,12,46,1,11.00,1.00,1.00,5.00
43,12,47,2,5.00,1.00,2.00,4.00
20,12,48,3,10.00,1.00,2.00,4.00
37,12,49,4,6.00,0.00,1.00,3.00
18,12,51,6,7.00,1.00,1.00,4.00
53,12,52,7,3.00,1.00,1.00,4.00
15,12,53,8,2.00,1.00,1.00,1.00
10,12,54,1,6.00,1.00,1.00,4.00
47,12,56,3,7.00,1.00,2.00,2.00
40,12,57,4,9.00,1.00,1.00,4.00
51,12,58,5,5.00,1.00,1.00,4.00
44,12,59,6,8.00,1.00,1.00,2.00
58,12,60,7,5.00,1.00,1.00,4.00
48,12,61,8,7.00,2.00,1.00,4.00
7,12,63,2,6.00,1.00,1.00,4.00
59,12,64,3,3.00,1.00,1.00,3.00
32,12,65,4,7.00,1.00,1.00,4.00
30,12,66,5,9.00,1.00,1.00,3.00
56,12,67,6,9.00,2.00,1.00,3.00
21,12,68,7,3.00,1.00,1.00,2.00
3,12,69,8,2.00,1.00,0.00,1.00
45,12,70,1,7.00,2.00,1.00,3.00
57,12,71,2,5.00,1.00,2.00,5.00
22,12,72,3,3.00,2.00,1.00,3.00
5,12,73,4,4.00,1.00,1.00,3.00
16,12,75,6,10.00,1.00,1.00,0.00
17,12,76,7,7.00,1.00,2.00,3.00
33,12,77,8,2.00,1.00,1.00,1.00
31,12,78,1,5.00,1.00,2.00,4.00
34,12,79,2,3.00,1.00,1.00,4.00
49,12,80,3,6.00,1.00,1.00,3.00
46,13,1,5,5.00,1.00,0.00,3.00
8,13,2,6,3.00,1.00,1.00,4.00
75,13,3,7,3.00,1.00,1.00,3.00
12,13,4,8,10.00,1.00,2.00,2.00
4,13,5,1,7.00,1.00,1.00,1.00
2,13,6,2,16.00,1.00,1.00,3.00
28,13,7,3,6.00,1.00,1.00,3.00
37,13,8,4,6.00,1.00,1.00,3.00
59,13,9,5,10.00,1.00,2.00,1.00
15,13,10,6,9.00,1.00,1.00,4.00
48,13,11,7,3.00,1.00,1.00,5.00
39,13,12,8,7.00,1.00,2.00,2.00
25,13,13,1,4.00,1.00,1.00,4.00
68,13,14,2,9.00,1.00,1.00,4.00
32,13,15,3,2.00,1.00,1.00,1.00
70,13,16,4,7.00,1.00,1.00,1.00
1,13,17,5,5.00,1.00,1.00,4.00
63,13,18,6,6.00,1.00,1.00,2.00
7,13,19,7,3.00,2.00,1.00,3.00
10,13,20,8,6.00,1.00,1.00,5.00
64,13,21,1,9.00,1.00,1.00,4.00
27,13,22,2,10.00,1.00,1.00,4.00
26,13,23,3,4.00,1.00,1.00,5.00
45,13,24,4,8.00,1.00,1.00,1.00
3,13,25,5,4.00,1.00,2.00,4.00
76,13,26,6,3.00,1.00,1.00,1.00
60,13,27,7,3.00,2.00,1.00,4.00
51,13,28,8,6.00,0.00,2.00,4.00
33,13,29,1,7.00,1.00,1.00,2.00
36,13,30,2,3.00,1.00,1.00,1.00
13,13,31,3,4.00,1.00,1.00,4.00
53,13,32,4,5.00,1.00,1.00,4.00
0,13,33,5,9.00,1.00,1.00,4.00
56,13,34,6,9.00,1.00,1.00,4.00
78,13,35,7,7.00,1.00,1.00,2.00
21,13,36,8,8.00,2.00,1.00,1.00
34,13,38,2,5.00,1.00,2.00,3.00
42,13,39,3,10.00,1.00,1.00,3.00
16,13,40,4,9.00,2.00,1.00,2.00
5,13,41,5,8.00,1.00,1.00,1.00
50,13,42,6,10.00,2.00,0.00,4.00
30,13,43,7,9.00,1.00,1.00,3.00
44,13,44,8,4.00,1.00,1.00,1.00
9,13,45,1,5.00,1.00,1.00,3.00
73,13,46,2,12.00,1.00,1.00,2.00
49,13,47,3,5.00,1.00,1.00,2.00
17,13,48,4,14.00,0.00,1.00,1.00
24,13,49,5,5.00,0.00,1.00,1.00
74,13,50,6,4.00,2.00,1.00,3.00
6,13,51,7,6.00,1.00,1.00,3.00
35,13,52,8,2.00,1.00,1.00,1.00
23,13,53,1,3.00,1.00,1.00,1.00
41,13,54,2,4.00,1.00,2.00,4.00
40,13,55,3,5.00,2.00,1.00,3.00
20,13,56,4,6.00,1.00,1.00,1.00
38,13,57,5,9.00,1.00,1.00,2.00
11,13,58,6,5.00,1.00,1.00,3.00
54,13,59,7,14.00,1.00,1.00,1.00
72,13,60,8,9.00,1.00,1.00,5.00
77,13,61,1,8.00,1.00,1.00,3.00
14,13,62,2,7.00,2.00,1.00,1.00
52,13,63,3,4.00,1.00,1.00,2.00
58,13,64,4,3.00,1.00,1.00,4.00
57,13,65,5,8.00,1.00,1.00,3.00
66,13,66,6,9.00,1.00,2.00,2.00
55,13,67,7,15.00,1.00,1.00,1.00
65,13,68,8,7.00,1.00,1.00,1.00
22,13,69,1,2.00,1.00,1.00,3.00
18,13,70,2,8.00,1.00,1.00,2.00
31,13,71,3,7.00,1.00,1.00,2.00
29,13,72,4,6.00,1.00,1.00,1.00
71,13,73,5,7.00,1.00,1.00,1.00
62,13,74,6,4.00,1.00,1.00,3.00
43,13,75,7,15.00,1.00,1.00,1.00
19,13,76,8,8.00,1.00,1.00,1.00
67,13,77,1,2.00,1.00,1.00,1.00
61,13,78,2,8.00,1.00,2.00,3.00
69,13,79,3,6.00,1.00,1.00,3.00
47,13,80,4,10.00,2.00,1.00,2.00
68,14,1,6,5.00,1.00,0.00,3.00
77,14,2,7,3.00,1.00,1.00,2.00
61,14,3,8,4.00,1.00,2.00,3.00
70,14,4,1,4.00,1.00,1.00,3.00
37,14,5,2,4.00,1.00,1.00,1.00
64,14,6,3,7.00,1.00,1.00,3.00
27,14,7,4,3.00,1.00,1.00,5.00
73,14,8,5,8.00,1.00,1.00,5.00
4,14,9,6,16.00,1.00,1.00,2.00
53,14,10,7,8.00,1.00,1.00,6.00
20,14,11,8,1.00,1.00,2.00,3.00
12,14,12,1,5.00,1.00,1.00,4.00
41,14,13,2,2.00,1.00,1.00,4.00
28,14,14,3,6.00,0.00,1.00,3.00
76,14,15,4,1.00,0.00,1.00,3.00
13,14,16,5,5.00,1.00,1.00,4.00
39,14,17,6,3.00,1.00,0.00,1.00
9,14,18,7,3.00,1.00,1.00,3.00
34,14,19,8,3.00,1.00,1.00,3.00
69,14,20,1,6.00,1.00,1.00,6.00
44,14,21,2,7.00,1.00,2.00,3.00
7,14,22,3,7.00,1.00,1.00,4.00
42,14,23,4,3.00,1.00,1.00,3.00
36,14,24,5,4.00,1.00,1.00,4.00
1,14,25,6,2.00,1.00,1.00,1.00
54,14,26,7,3.00,1.00,2.00,3.00
45,14,27,8,3.00,1.00,1.00,1.00
14,14,29,2,6.00,1.00,1.00,2.00
26,14,30,3,2.00,1.00,1.00,2.00
58,14,31,4,3.00,1.00,1.00,2.00
5,14,32,5,4.00,1.00,1.00,3.00
6,14,33,6,4.00,1.00,1.00,1.00
33,14,34,7,6.00,1.00,1.00,1.00
75,14,35,8,3.00,1.00,2.00,2.00
71,14,36,1,6.00,1.00,1.00,2.00
30,14,37,2,3.00,1.00,1.00,3.00
35,14,38,3,5.00,0.00,1.00,3.00
78,14,39,4,7.00,1.00,1.00,4.00
11,14,40,5,8.00,1.00,2.00,4.00
23,14,41,6,4.00,0.00,1.00,2.00
24,14,42,7,6.00,1.00,1.00,3.00
15,14,43,8,8.00,3.00,1.00,3.00
31,14,44,1,5.00,2.00,1.00,3.00
63,14,45,2,3.00,1.00,1.00,3.00
52,14,46,3,8.00,1.00,1.00,2.00
40,14,47,4,4.00,1.00,1.00,5.00
51,14,48,5,9.00,1.00,1.00,4.00
2,14,49,6,5.00,1.00,1.00,3.00
18,14,50,7,2.00,1.00,1.00,3.00
66,14,51,8,3.00,1.00,1.00,1.00
57,14,52,1,3.00,1.00,1.00,3.00
47,14,53,2,2.00,1.00,1.00,3.00
8,14,54,3,3.00,1.00,2.00,2.00
22,14,55,4,4.00,2.00,0.00,1.00
67,14,56,5,5.00,2.00,1.00,1.00
56,14,57,6,8.00,0.00,2.00,3.00
16,14,58,7,4.00,1.00,1.00,2.00
21,14,59,8,7.00,1.00,1.00,2.00
60,14,60,1,8.00,1.00,1.00,3.00
3,14,61,2,6.00,2.00,2.00,2.00
25,14,62,3,7.00,1.00,3.00,2.00
62,14,63,4,3.00,1.00,1.00,3.00
50,14,64,5,2.00,1.00,1.00,3.00
74,14,65,6,5.00,1.00,1.00,3.00
29,14,66,7,9.00,1.00,1.00,2.00
72,14,67,8,7.00,1.00,0.00,4.00
48,14,68,1,4.00,1.00,1.00,3.00
10,14,69,2,2.00,1.00,2.00,2.00
55,14,70,3,7.00,1.00,0.00,3.00
65,14,71,4,6.00,1.00,1.00,3.00
38,14,72,5,2.00,1.00,1.00,1.00
59,14,73,6,2.00,1.00,1.00,2.00
32,14,74,7,4.00,1.00,2.00,2.00
17,14,75,8,5.00,1.00,1.00,1.00
0,14,76,1,8.00,1.00,1.00,3.00
49,14,77,2,1.00,0.00,1.00,3.00
19,14,78,3,4.00,2.00,1.00,4.00
46,14,79,4,3.00,1.00,1.00,2.00
43,14,80,5,6.00,1.00,1.00,4.00
67,15,1,7,6.00,0.00,1.00,2.00
4,15,2,8,4.00,0.00,1.00,3.00
14,15,3,1,0.00,0.00,1.00,3.00
22,15,6,4,5.00,1.00,1.00,3.00
48,15,7,5,3.00,2.00,0.00,1.00
5,15,8,6,5.00,2.00,0.00,1.00
17,15,9,7,7.00,0.00,2.00,1.00
34,15,10,8,6.00,1.00,0.00,1.00
57,15,11,1,3.00,1.00,1.00,1.00
30,15,12,2,7.00,0.00,2.00,1.00
27,15,13,3,3.00,0.00,1.00,2.00
70,15,14,4,3.00,0.00,0.00,1.00
49,15,16,6,10.00,1.00,0.00,1.00
66,15,17,7,2.00,1.00,0.00,1.00
55,15,18,8,4.00,1.00,0.00,1.00
23,15,19,1,3.00,1.00,0.00,1.00
33,15,20,2,4.00,2.00,0.00,5.00
38,15,21,3,7.00,1.00,0.00,3.00
58,15,22,4,2.00,1.00,1.00,3.00
13,15,23,5,4.00,1.00,1.00,2.00
59,15,24,6,5.00,2.00,0.00,1.00
68,15,25,7,3.00,1.00,1.00,1.00
20,15,27,1,2.00,0.00,0.00,2.00
12,15,28,2,1.00,1.00,1.00,2.00
9,15,29,3,3.00,1.00,0.00,2.00
21,15,30,4,1.00,1.00,1.00,2.00
18,15,32,6,3.00,1.00,1.00,3.00
44,15,33,7,3.00,1.00,1.00,1.00
54,15,34,8,3.00,1.00,1.00,2.00
11,15,35,1,6.00,1.00,0.00,2.00
29,15,38,4,2.00,0.00,2.00,2.00
43,15,39,5,9.00,0.00,1.00,1.00
8,15,40,6,3.00,1.00,0.00,1.00
69,15,41,7,3.00,1.00,1.00,1.00
2,15,42,8,6.00,0.00,2.00,2.00
37,15,43,1,4.00,1.00,1.00,1.00
24,15,44,2,7.00,0.00,1.00,1.00
15,15,45,3,4.00,0.00,1.00,2.00
40,15,46,4,8.00,1.00,0.00,2.00
25,15,47,5,4.00,1.00,1.00,1.00
42,15,48,6,5.00,1.00,1.00,1.00
46,15,49,7,3.00,1.00,1.00,1.00
16,15,50,8,2.00,1.00,1.00,1.00
50,15,51,1,3.00,1.00,0.00,1.00
39,15,52,2,1.00,1.00,0.00,1.00
31,15,53,3,1.00,1.00,0.00,1.00
19,15,54,4,3.00,1.00,1.00,1.00
1,15,55,5,3.00,1.00,1.00,1.00
35,15,56,6,3.00,1.00,0.00,1.00
56,15,57,7,4.00,1.00,0.00,1.00
6,15,58,8,3.00,1.00,1.00,1.00
63,15,59,1,4.00,0.00,1.00,2.00
60,15,60,2,5.00,1.00,1.00,1.00
65,15,61,3,4.00,1.00,0.00,2.00
28,15,62,4,4.00,0.00,1.00,2.00
45,15,63,5,4.00,1.00,0.00,2.00
53,15,64,6,2.00,0.00,1.00,2.00
47,15,65,7,5.00,1.00,1.00,1.00
62,15,66,8,6.00,1.00,0.00,2.00
61,15,67,1,5.00,0.00,1.00,1.00
26,15,68,2,2.00,0.00,1.00,1.00
64,15,69,3,2.00,0.00,1.00,1.00
3,15,70,4,5.00,0.00,1.00,1.00
51,15,71,5,4.00,1.00,0.00,1.00
0,15,72,6,2.00,1.00,0.00,1.00
52,15,73,7,3.00,2.00,0.00,1.00
41,15,75,1,5.00,0.00,1.00,0.00
32,15,76,2,6.00,2.00,2.00,3.00
7,15,78,4,3.00,1.00,1.00,2.00
10,15,79,5,2.00,1.00,0.00,2.00
36,15,80,6,8.00,0.00,0.00,2.00
33,16,1,8,5.00,1.00,1.00,3.00
44,16,2,1,5.00,1.00,0.00,4.00
9,16,3,2,4.00,1.00,1.00,3.00
16,16,4,3,6.00,1.00,2.00,1.00
2,16,6,5,5.00,1.00,1.00,4.00
27,16,7,6,6.00,2.00,2.00,5.00
21,16,8,7,7.00,1.00,2.00,3.00
29,16,9,8,17.00,1.00,1.00,3.00
69,16,10,1,9.00,1.00,1.00,4.00
10,16,11,2,3.00,1.00,1.00,2.00
15,16,12,3,10.00,1.00,1.00,3.00
35,16,13,4,5.00,0.00,1.00,5.00
40,16,14,5,7.00,1.00,1.00,3.00
20,16,15,6,1.00,2.00,0.00,3.00
7,16,16,7,6.00,2.00,2.00,5.00
73,16,17,8,3.00,2.00,1.00,5.00
45,16,19,2,4.00,2.00,1.00,3.00
34,16,20,3,5.00,1.00,1.00,3.00
39,16,21,4,12.00,2.00,1.00,4.00
8,16,22,5,10.00,1.00,1.00,4.00
51,16,23,6,3.00,2.00,1.00,3.00
64,16,24,7,7.00,1.00,1.00,3.00
13,16,25,8,2.00,2.00,2.00,3.00
55,16,26,1,6.00,0.00,1.00,3.00
60,16,27,2,4.00,1.00,2.00,2.00
48,16,28,3,6.00,1.00,1.00,4.00
61,16,29,4,8.00,1.00,2.00,3.00
22,16,30,5,3.00,1.00,1.00,3.00
54,16,31,6,5.00,1.00,1.00,3.00
59,16,32,7,5.00,2.00,1.00,3.00
53,16,33,8,7.00,1.00,2.00,4.00
46,16,34,1,7.00,2.00,2.00,5.00
4,16,35,2,5.00,2.00,1.00,3.00
6,16,36,3,7.00,1.00,1.00,2.00
52,16,37,4,5.00,0.00,2.00,2.00
26,16,38,5,4.00,2.00,0.00,4.00
42,16,39,6,12.00,1.00,1.00,3.00
49,16,40,7,8.00,1.00,1.00,3.00
74,16,41,8,7.00,1.00,2.00,2.00
36,16,42,1,9.00,1.00,1.00,3.00
63,16,43,2,6.00,1.00,0.00,3.00
41,16,44,3,6.00,2.00,1.00,3.00
72,16,45,4,5.00,2.00,1.00,5.00
17,16,46,5,14.00,0.00,1.00,6.00
0,16,47,6,5.00,1.00,1.00,5.00
23,16,48,7,10.00,1.00,1.00,1.00
66,16,49,8,9.00,1.00,2.00,5.00
31,16,51,2,6.00,3.00,1.00,5.00
47,16,52,3,4.00,1.00,2.00,3.00
1,16,53,4,3.00,1.00,2.00,4.00
57,16,54,5,5.00,1.00,1.00,3.00
25,16,55,6,5.00,1.00,2.00,3.00
71,16,56,7,11.00,1.00,2.00,3.00
75,16,57,8,7.00,1.00,1.00,4.00
24,16,58,1,9.00,1.00,1.00,3.00
50,16,59,2,11.00,1.00,1.00,3.00
65,16,60,3,9.00,0.00,1.00,3.00
37,16,61,4,7.00,2.00,1.00,3.00
32,16,62,5,6.00,1.00,1.00,1.00
11,16,63,6,4.00,2.00,2.00,1.00
43,16,64,7,4.00,2.00,1.00,2.00
68,16,65,8,6.00,1.00,1.00,1.00
28,16,66,1,11.00,3.00,1.00,2.00
62,16,68,3,5.00,1.00,1.00,3.00
5,16,69,4,4.00,1.00,1.00,3.00
18,16,70,5,9.00,1.00,1.00,2.00
12,16,71,6,6.00,1.00,1.00,2.00
38,16,72,7,4.00,3.00,2.00,2.00
30,16,73,8,7.00,1.00,1.00,4.00
19,16,74,1,8.00,1.00,1.00,2.00
56,16,75,2,10.00,1.00,1.00,1.00
70,16,76,3,7.00,1.00,4.00,5.00
14,16,77,4,2.00,1.00,2.00,4.00
58,16,78,5,4.00,2.00,1.00,3.00
67,16,79,6,3.00,1.00,1.00,4.00
3,16,80,7,8.00,1.00,1.00,4.00
59,17,1,1,5.00,0.00,1.00,2.00
27,17,3,3,1.00,1.00,1.00,2.00
9,17,4,4,3.00,1.00,1.00,2.00
14,17,5,5,4.00,1.00,1.00,2.00
64,17,6,6,6.00,2.00,1.00,2.00
62,17,7,7,4.00,1.00,1.00,2.00
48,17,10,2,6.00,0.00,0.00,4.00
30,17,11,3,2.00,1.00,1.00,2.00
50,17,12,4,4.00,1.00,1.00,2.00
20,17,13,5,1.00,1.00,1.00,3.00
6,17,14,6,4.00,1.00,1.00,2.00
