"","sub","item","cond","seq","dependnum","start","end","duration_ms","correctresp","subresp","accuracy","deg","prev"
"799",15,49,3,43,1,2853918,2856408,2490,0,0,1,"0","mask"
"800",15,44,4,44,1,2877448,2880551,3103,1,1,1,"20","valid"
"801",15,11,1,45,1,2906718,2908967,2249,0,1,0,"0","valid"
"802",15,19,3,46,1,2914910,2917430,2520,1,1,1,"0","mask"
"803",15,23,1,47,1,2923522,2926025,2503,0,0,1,"0","valid"
"804",15,42,2,48,1,2933486,2936576,3090,1,1,1,"0","orth"
"805",15,37,3,49,1,2944194,2946811,2617,1,1,1,"0","mask"
"806",15,6,2,50,1,2954058,2958164,4106,0,0,1,"0","orth"
"807",15,52,6,51,1,2981921,2984566,2645,1,1,1,"20","mask"
"808",15,24,2,52,1,2991914,2994690,2776,0,0,1,"0","orth"
"809",15,47,1,53,1,3055809,3058499,2690,1,1,1,"0","valid"
"810",15,30,2,54,1,3063468,3065884,2416,1,1,1,"0","orth"
"811",16,54,3,1,1,4475743,4480018,4275,1,1,1,"0","mask"
"812",16,10,1,2,1,4505438,4508500,3062,0,0,1,"0","valid"
"813",16,13,4,3,1,4555178,4558176,2998,1,1,1,"20","valid"
"814",16,38,5,4,1,4598370,4600891,2521,0,0,1,"20","orth"
"815",16,3,6,5,1,4626459,4629159,2700,1,1,1,"20","mask"
"816",16,42,3,6,1,4636636,4639521,2885,1,1,1,"0","mask"
"817",16,20,5,7,1,4645516,4648520,3004,1,1,1,"20","orth"
"818",16,15,6,8,1,4673694,4676771,3077,1,1,1,"20","mask"
"819",16,27,6,9,1,4683320,4685780,2460,0,0,1,"20","mask"
"820",16,47,2,10,1,4698672,4700904,2232,1,1,1,"0","orth"
"821",16,46,1,11,1,4727097,4729670,2573,0,0,1,"0","valid"
"822",16,23,2,12,1,4747517,4749944,2427,0,0,1,"0","orth"
"823",16,14,5,13,1,4810580,4813080,2500,1,1,1,"20","orth"
"824",16,40,1,14,1,4831715,4834462,2747,0,0,1,"0","valid"
"825",16,11,2,15,1,4840258,4842964,2706,0,0,1,"0","orth"
"826",16,48,3,16,1,4881986,4885790,3804,0,0,1,"0","mask"
"827",16,53,2,17,1,4907592,4910139,2547,0,0,1,"0","orth"
"828",16,43,4,18,1,4917780,4921839,4059,0,0,1,"20","valid"
"829",16,32,5,19,1,4928478,4931068,2590,1,1,1,"20","orth"
"830",16,49,4,20,1,4938653,4940873,2220,0,0,1,"20","valid"
"831",16,17,2,21,1,4953400,4956239,2839,1,1,1,"0","orth"
"832",16,45,6,22,1,5078345,5080838,2493,1,1,1,"20","mask"
"833",16,5,2,23,1,5086809,5089412,2603,0,0,1,"0","orth"
"834",16,6,3,24,1,5114058,5119976,5918,0,1,0,"0","mask"
"835",16,30,3,25,1,5125843,5127931,2088,1,1,1,"0","mask"
"836",16,35,2,26,1,5150020,5153233,3213,0,0,1,"0","orth"
"837",16,1,4,27,1,5158836,5161515,2679,0,0,1,"20","valid"
"838",16,41,2,28,1,5174015,5176607,2592,0,0,1,"0","orth"
"839",16,19,4,29,1,5192560,5202832,10272,1,1,1,"20","valid"
"840",16,4,1,30,1,5235915,5238272,2357,0,0,1,"0","valid"
"841",16,50,5,31,1,5280375,5282922,2547,1,1,1,"20","orth"
"842",16,9,6,32,1,5290008,5293288,3280,1,1,1,"20","mask"
"843",16,25,4,33,1,5298630,5300616,1986,0,0,1,"20","valid"
"844",16,39,6,34,1,5314794,5317748,2954,1,1,1,"20","mask"
"845",16,7,4,35,1,5328476,5332369,3893,1,1,1,"20","valid"
"846",16,51,6,36,1,5338048,5340077,2029,0,0,1,"20","mask"
"847",16,8,5,37,1,5346033,5348920,2887,0,0,1,"20","orth"
"848",16,29,2,38,1,5361733,5363876,2143,1,1,1,"0","orth"
"849",16,21,6,39,1,5380311,5382700,2389,1,1,1,"20","mask"
"850",16,24,3,40,1,5400383,5403342,2959,0,0,1,"0","mask"
"851",16,2,5,41,1,5430059,5433023,2964,1,1,1,"20","orth"
"852",16,34,1,42,1,5464167,5466895,2728,1,1,1,"0","valid"
"853",16,37,4,43,1,5472894,5475276,2382,1,1,1,"20","valid"
"854",16,31,4,44,1,5484108,5496668,12560,0,1,0,"20","valid"
"855",16,44,5,45,1,5501946,5504806,2860,1,1,1,"20","orth"
"856",16,52,1,46,1,5519330,5521652,2322,1,1,1,"0","valid"
"857",16,28,1,47,1,5534071,5537071,3000,0,0,1,"0","valid"
"858",16,36,3,48,1,5548852,5551351,2499,1,1,1,"0","mask"
"859",16,18,3,49,1,5557076,5559332,2256,0,0,1,"0","mask"
"860",16,12,3,50,1,5564340,5566727,2387,0,0,1,"0","mask"
"861",16,16,1,51,1,5581168,5583576,2408,0,0,1,"0","valid"
"862",16,22,1,52,1,5607501,5610820,3319,1,1,1,"0","valid"
"863",16,26,5,53,1,5616851,5619619,2768,1,1,1,"20","orth"
"864",16,33,6,54,1,5631742,5634416,2674,0,0,1,"20","mask"
"865",17,23,3,1,1,6480782,6482978,2196,0,0,1,"0","mask"
"866",17,17,3,2,1,6488692,6491614,2922,1,1,1,"0","mask"
"867",17,4,2,3,1,6503463,6505517,2054,0,0,1,"0","orth"
"868",17,7,5,4,1,6512381,6515392,3011,1,1,1,"20","orth"
"869",17,40,2,5,1,6544722,6548510,3788,0,0,1,"0","orth"
"870",17,45,1,6,1,6553628,6555460,1832,1,1,1,"0","valid"
"871",17,8,6,7,1,6587435,6590875,3440,0,0,1,"20","mask"
"872",17,5,3,8,1,6601139,6604130,2991,0,0,1,"0","mask"
"873",17,54,4,9,1,6611021,6613941,2920,1,1,1,"20","valid"
"874",17,12,4,10,1,6618914,6621508,2594,0,0,1,"20","valid"
"875",17,36,4,11,1,6626766,6629143,2377,1,1,1,"20","valid"
"876",17,33,1,12,1,6680100,6683070,2970,0,0,1,"0","valid"
"877",17,31,5,13,1,6707612,6712110,4498,0,1,0,"20","orth"
"878",17,53,3,14,1,6718117,6720169,2052,0,0,1,"0","mask"
"879",17,9,1,15,1,6725730,6728328,2598,1,1,1,"0","valid"
"880",17,39,1,16,1,6733010,6735555,2545,1,1,1,"0","valid"
"881",17,46,2,17,1,6741267,6745203,3936,0,0,1,"0","orth"
"882",17,35,3,18,1,6750603,6755197,4594,0,0,1,"0","mask"
"883",17,37,5,19,1,6783514,6786500,2986,1,1,1,"20","orth"
"884",17,38,6,20,1,6823512,6826418,2906,0,0,1,"20","mask"
"885",17,28,2,21,1,7011195,7013744,2549,0,0,1,"0","orth"
"886",17,29,3,22,1,7023056,7025066,2010,1,1,1,"0","mask"
"887",17,18,4,23,1,7030227,7032497,2270,0,0,1,"20","valid"
"888",17,43,5,24,1,7041206,7043066,1860,0,0,1,"20","orth"
"889",17,26,6,25,1,7052697,7055263,2566,1,1,1,"20","mask"
"890",17,24,4,26,1,7071752,7074388,2636,0,0,1,"20","valid"
"891",17,30,4,27,1,7079478,7082016,2538,1,1,1,"20","valid"
"892",17,20,6,28,1,7094067,7096529,2462,1,1,1,"20","mask"
"893",17,22,2,29,1,7107322,7109155,1833,1,1,1,"0","orth"
"894",17,25,5,30,1,7114779,7117169,2390,0,0,1,"20","orth"
"895",17,14,6,31,1,7122638,7126054,3416,1,1,1,"20","mask"
"896",17,52,2,32,1,7136474,7139105,2631,1,1,1,"0","orth"
"897",17,3,1,33,1,7159436,7161787,2351,1,1,1,"0","valid"
"898",17,13,5,34,1,7172554,7174892,2338,1,1,1,"20","orth"
"899",17,1,5,35,1,7195303,7197691,2388,0,0,1,"20","orth"
"900",17,15,1,36,1,7202256,7204855,2599,1,1,1,"0","valid"
"901",17,41,3,37,1,7210355,7213757,3402,0,0,1,"0","mask"
"902",17,32,6,38,1,7219030,7221346,2316,1,1,1,"20","mask"
"903",17,50,6,39,1,7232964,7235192,2228,1,1,1,"20","mask"
"904",17,42,4,40,1,7258477,7261755,3278,1,1,1,"20","valid"
"905",17,6,4,41,1,7286816,7289699,2883,0,0,1,"20","valid"
"906",17,47,3,42,1,7305104,7307737,2633,1,1,1,"0","mask"
"907",17,48,4,43,1,7322678,7325733,3055,0,0,1,"20","valid"
"908",17,51,1,44,1,7331523,7333963,2440,0,0,1,"0","valid"
"909",17,10,2,45,1,7394443,7397751,3308,0,0,1,"0","orth"
"910",17,16,2,46,1,7450170,7452983,2813,0,0,1,"0","orth"
"911",17,11,3,47,1,7458107,7461101,2994,0,0,1,"0","mask"
"912",17,2,6,48,1,7471915,7474932,3017,1,1,1,"20","mask"
"913",17,19,5,49,1,7489620,7494083,4463,1,1,1,"20","orth"
"914",17,21,1,50,1,7511913,7514856,2943,1,1,1,"0","valid"
"915",17,44,6,51,1,7543434,7545984,2550,1,1,1,"20","mask"
"916",17,49,5,52,1,7555755,7557952,2197,0,0,1,"20","orth"
"917",17,34,2,53,1,7563292,7566650,3358,1,1,1,"0","orth"
"918",17,27,1,54,1,7580901,7583599,2698,0,0,1,"0","valid"
"919",18,37,6,1,1,974807,978051,3244,1,1,1,"20","mask"
"920",18,38,1,2,1,997659,1000479,2820,0,0,1,"0","valid"
"921",18,12,5,3,1,1006832,1009738,2906,0,0,1,"20","orth"
"922",18,33,2,4,1,1063487,1066613,3126,0,0,1,"0","orth"
"923",18,10,3,5,1,1073211,1076382,3171,0,0,1,"0","mask"
"924",18,15,2,6,1,1082081,1085343,3262,1,1,1,"0","orth"
"925",18,25,6,7,1,1090918,1093514,2596,0,0,1,"20","mask"
"926",18,6,5,8,1,1107399,1110534,3135,0,0,1,"20","orth"
"927",18,43,6,9,1,1116481,1119030,2549,0,0,1,"20","mask"
"928",18,5,4,10,1,1132399,1135981,3582,0,0,1,"20","valid"
"929",18,3,2,11,1,1159796,1163452,3656,1,1,1,"0","orth"
"930",18,17,4,12,1,1175405,1178223,2818,1,1,1,"20","valid"
"931",18,45,2,13,1,1184011,1186708,2697,1,1,1,"0","orth"
"932",18,27,2,14,1,1203619,1206848,3229,0,0,1,"0","orth"
"933",18,39,2,15,1,1225868,1228590,2722,1,1,1,"0","orth"
"934",18,32,1,16,1,1235026,1237890,2864,1,1,1,"0","valid"
"935",18,1,6,17,1,1257548,1260022,2474,0,0,1,"20","mask"
"936",18,19,6,18,1,1300189,1304874,4685,1,1,1,"20","mask"
"937",18,47,4,19,1,1311618,1314105,2487,1,1,1,"20","valid"
"938",18,24,5,20,1,1320319,1323080,2761,0,0,1,"20","orth"
"939",18,30,5,21,1,1334567,1336914,2347,1,1,1,"20","orth"
"940",18,34,3,22,1,1357426,1360364,2938,1,1,1,"0","mask"
"941",18,8,1,23,1,1387875,1390762,2887,0,0,1,"0","valid"
"942",18,31,6,24,1,1426670,1429196,2526,0,0,1,"20","mask"
"943",18,49,6,25,1,1434698,1437333,2635,0,0,1,"20","mask"
"944",18,36,5,26,1,1494155,1497188,3033,1,1,1,"20","orth"
"945",18,16,3,27,1,1503225,1506092,2867,0,0,1,"0","mask"
"946",18,50,1,28,1,1511703,1514521,2818,1,1,1,"0","valid"
"947",18,28,3,29,1,1531594,1534288,2694,0,0,1,"0","mask"
"948",18,21,2,30,1,1540579,1543659,3080,1,1,1,"0","orth"
"949",18,26,1,31,1,1582808,1585768,2960,1,1,1,"0","valid"
"950",18,18,5,32,1,1604983,1607651,2668,0,0,1,"20","orth"
"951",18,23,4,33,1,1618861,1621782,2921,0,0,1,"20","valid"
"952",18,44,1,34,1,1633897,1638047,4150,1,1,1,"0","valid"
"953",18,48,5,35,1,1643345,1647183,3838,0,0,1,"20","orth"
"954",18,14,1,36,1,1660721,1663480,2759,1,1,1,"0","valid"
"955",18,9,2,37,1,1699058,1701765,2707,1,1,1,"0","orth"
"956",18,13,6,38,1,1730053,1732633,2580,1,1,1,"20","mask"
"957",18,53,4,39,1,1754378,1757197,2819,0,0,1,"20","valid"
"958",18,42,5,40,1,1763941,1767565,3624,1,1,1,"20","orth"
"959",18,29,4,41,1,1800243,1803215,2972,1,1,1,"20","valid"
"960",18,40,3,42,1,1810478,1812877,2399,0,0,1,"0","mask"
"961",18,35,4,43,1,1818770,1822508,3738,0,0,1,"20","valid"
"962",18,2,1,44,1,1835018,1838516,3498,1,1,1,"0","valid"
"963",18,46,3,45,1,1851921,1855081,3160,0,0,1,"0","mask"
"964",18,7,6,46,1,1865841,1869212,3371,1,1,1,"20","mask"
"965",18,11,4,47,1,1874286,1877645,3359,0,1,0,"20","valid"
"966",18,20,1,48,1,1913359,1916475,3116,1,1,1,"0","valid"
"967",18,52,3,49,1,1927948,1931158,3210,1,1,1,"0","mask"
"968",18,22,3,50,1,1943842,1947231,3389,1,1,1,"0","mask"
"969",18,51,2,51,1,1958999,1962093,3094,0,0,1,"0","orth"
"970",18,4,3,52,1,1967758,1970356,2598,0,0,1,"0","mask"
"971",18,54,5,53,1,1975707,1979015,3308,1,1,1,"20","orth"
"972",18,41,4,54,1,2004726,2007730,3004,0,0,1,"20","valid"
"973",19,26,2,1,1,3369571,3373337,3766,1,1,1,"0","orth"
"974",19,7,1,2,1,3437237,3444161,6924,1,1,1,"0","valid"
"975",19,6,6,3,1,3455267,3459957,4690,0,0,1,"20","mask"
"976",19,4,4,4,1,3467810,3471036,3226,0,0,1,"20","valid"
"977",19,1,1,5,1,3494080,3499692,5612,0,0,1,"0","valid"
"978",19,50,2,6,1,3507265,3510266,3001,1,1,1,"0","orth"
"979",19,33,3,7,1,3537204,3540511,3307,0,0,1,"0","mask"
"980",19,17,5,8,1,3584183,3587403,3220,1,1,1,"20","orth"
"981",19,42,6,9,1,3595946,3599311,3365,1,1,1,"20","mask"
"982",19,54,6,10,1,3636624,3641666,5042,1,1,1,"20","mask"
"983",19,19,1,11,1,3672142,3678225,6083,1,1,1,"0","valid"
"984",19,20,2,12,1,3687795,3693800,6005,1,1,1,"0","orth"
"985",19,21,3,13,1,3708379,3713162,4783,1,1,1,"0","mask"
"986",19,10,4,14,1,3721449,3725216,3767,0,0,1,"20","valid"
"987",19,8,2,15,1,3772601,3775945,3344,0,0,1,"0","orth"
"988",19,27,3,16,1,3785299,3790750,5451,0,0,1,"0","mask"
"989",19,13,1,17,1,3826678,3832581,5903,1,1,1,"0","valid"
"990",19,16,4,18,1,3842494,3845747,3253,0,0,1,"20","valid"
"991",19,39,3,19,1,3853440,3856649,3209,1,1,1,"0","mask"
"992",19,14,2,20,1,3873837,3881552,7715,1,0,0,"0","orth"
"993",19,22,4,21,1,3943978,3948079,4101,1,1,1,"20","valid"
"994",19,15,3,22,1,3962202,3965642,3440,1,1,1,"0","mask"
"995",19,5,5,23,1,3986848,3990617,3769,0,0,1,"20","orth"
"996",19,11,5,24,1,4026194,4030411,4217,0,0,1,"20","orth"
"997",19,31,1,25,1,4045299,4048543,3244,0,0,1,"0","valid"
"998",19,25,1,26,1,4055151,4059917,4766,0,0,1,"0","valid"
"999",19,52,4,27,1,4098765,4102560,3795,1,1,1,"20","valid"
"1000",19,32,2,28,1,4199962,4202888,2926,1,1,1,"0","orth"
"1001",19,49,1,29,1,4239305,4241734,2429,0,0,1,"0","valid"
"1002",19,53,5,30,1,4248905,4252179,3274,0,0,1,"20","orth"
"1003",19,12,6,31,1,4259016,4262860,3844,0,0,1,"20","mask"
"1004",19,35,5,32,1,4274367,4280449,6082,0,0,1,"20","orth"
"1005",19,9,3,33,1,4297516,4300424,2908,1,1,1,"0","mask"
"1006",19,41,5,34,1,4307088,4309979,2891,0,0,1,"20","orth"
"1007",19,28,4,35,1,4318744,4321979,3235,0,0,1,"20","valid"
"1008",19,24,6,36,1,4365748,4374147,8399,0,1,0,"20","mask"
"1009",19,45,3,37,1,4381515,4384964,3449,1,1,1,"0","mask"
"1010",19,36,6,38,1,4404095,4407450,3355,1,1,1,"20","mask"
"1011",19,2,2,39,1,4420568,4423470,2902,1,1,1,"0","orth"
"1012",19,46,4,40,1,4437635,4440923,3288,0,0,1,"20","valid"
"1013",19,37,1,41,1,4451009,4455387,4378,1,1,1,"0","valid"
"1014",19,44,2,42,1,4501414,4507626,6212,1,1,1,"0","orth"
"1015",19,38,2,43,1,4533220,4537713,4493,0,0,1,"0","orth"
"1016",19,51,3,44,1,4581188,4584409,3221,0,0,1,"0","mask"
"1017",19,23,5,45,1,4644023,4647204,3181,0,0,1,"20","orth"
"1018",19,29,5,46,1,4656224,4660147,3923,1,1,1,"20","orth"
"1019",19,47,5,47,1,4689823,4693154,3331,1,1,1,"20","orth"
"1020",19,43,1,48,1,4731035,4734250,3215,0,0,1,"0","valid"
"1021",19,34,4,49,1,4760667,4767154,6487,1,1,1,"20","valid"
"1022",19,40,4,50,1,4777188,4781245,4057,0,0,1,"20","valid"
"1023",19,18,6,51,1,4802881,4807406,4525,0,0,1,"20","mask"
"1024",19,30,6,52,1,4820898,4824237,3339,1,1,1,"20","mask"
"1025",19,3,3,53,1,4832397,4838204,5807,1,1,1,"0","mask"
"1026",19,48,6,54,1,4860150,4863939,3789,0,0,1,"20","mask"
"1027",20,42,1,1,1,5749861,5754097,4236,1,1,1,"0","valid"
"1028",20,8,3,2,1,5771607,5774251,2644,0,0,1,"0","mask"
"1029",20,39,4,3,1,5779936,5782505,2569,1,1,1,"20","valid"
"1030",20,31,2,4,1,5789819,5794431,4612,0,1,0,"0","orth"
"1031",20,6,1,5,1,5803086,5805793,2707,0,0,1,"0","valid"
"1032",20,54,1,6,1,5828387,5832938,4551,1,0,0,"0","valid"
"1033",20,9,4,7,1,5838873,5842534,3661,1,1,1,"20","valid"
"1034",20,21,4,8,1,5855959,5858567,2608,1,1,1,"20","valid"
"1035",20,41,6,9,1,5914709,5917347,2638,0,0,1,"20","mask"
"1036",20,23,6,10,1,5929725,5932303,2578,0,0,1,"20","mask"
"1037",20,19,2,11,1,5961865,5967405,5540,1,1,1,"0","orth"
"1038",20,1,2,12,1,5972778,5975614,2836,0,0,1,"0","orth"
"1039",20,27,4,13,1,5982041,5984718,2677,0,0,1,"20","valid"
"1040",20,18,1,14,1,6008336,6011014,2678,0,0,1,"0","valid"
"1041",20,5,6,15,1,6022463,6025525,3062,0,0,1,"20","mask"
"1042",20,29,6,16,1,6042678,6045768,3090,1,1,1,"20","mask"
"1043",20,10,5,17,1,6052141,6055004,2863,0,0,1,"20","orth"
"1044",20,48,1,18,1,6067088,6070436,3348,0,0,1,"0","valid"
"1045",20,22,5,19,1,6076107,6078568,2461,1,1,1,"20","orth"
"1046",20,35,6,20,1,6090612,6093694,3082,0,0,1,"20","mask"
"1047",20,45,4,21,1,6112342,6114904,2562,1,1,1,"20","valid"
"1048",20,33,4,22,1,6126748,6129494,2746,0,0,1,"20","valid"
"1049",20,24,1,23,1,6142287,6145520,3233,0,0,1,"0","valid"
"1050",20,46,5,24,1,6151995,6154796,2801,0,0,1,"20","orth"
"1051",20,53,6,25,1,6187552,6190066,2514,0,0,1,"20","mask"
"1052",20,28,5,26,1,6196585,6199525,2940,0,0,1,"20","orth"
"1053",20,51,4,27,1,6213792,6216500,2708,0,0,1,"20","valid"
"1054",20,16,5,28,1,6246967,6249828,2861,0,0,1,"20","orth"
"1055",20,11,6,29,1,6255196,6258103,2907,0,0,1,"20","mask"
"1056",20,25,2,30,1,6280128,6282836,2708,0,0,1,"0","orth"
"1057",20,52,5,31,1,6288303,6291047,2744,1,1,1,"20","orth"
"1058",20,14,3,32,1,6303436,6306249,2813,1,1,1,"0","mask"
"1059",20,50,3,33,1,6327777,6330329,2552,1,1,1,"0","mask"
"1060",20,43,2,34,1,6356905,6359475,2570,0,0,1,"0","orth"
"1061",20,15,4,35,1,6382173,6385072,2899,1,1,1,"20","valid"
"1062",20,36,1,36,1,6390571,6393557,2986,1,1,1,"0","valid"
"1063",20,13,2,37,1,6399570,6401531,1961,1,1,1,"0","orth"
"1064",20,26,3,38,1,6421753,6424748,2995,1,1,1,"0","mask"
"1065",20,40,5,39,1,6438432,6441082,2650,0,1,0,"20","orth"
"1066",20,20,3,40,1,6446675,6452313,5638,1,1,1,"0","mask"
"1067",20,4,5,41,1,6458140,6460403,2263,0,0,1,"20","orth"
"1068",20,37,2,42,1,6467810,6471685,3875,1,1,1,"0","orth"
"1069",20,44,3,43,1,6522507,6525154,2647,1,1,1,"0","mask"
"1070",20,17,6,44,1,6548498,6551581,3083,1,1,1,"20","mask"
"1071",20,12,1,45,1,6571447,6574877,3430,0,0,1,"0","valid"
"1072",20,47,6,46,1,6593219,6596315,3096,1,1,1,"20","mask"
"1073",20,32,3,47,1,6616809,6619546,2737,1,1,1,"0","mask"
"1074",20,49,2,48,1,6651235,6653286,2051,0,0,1,"0","orth"
"1075",20,7,2,49,1,6669349,6673640,4291,1,1,1,"0","orth"
"1076",20,2,3,50,1,6679751,6682385,2634,1,1,1,"0","mask"
"1077",20,38,3,51,1,6687466,6689935,2469,0,0,1,"0","mask"
"1078",20,3,4,52,1,6700883,6702976,2093,1,1,1,"20","valid"
"1079",20,30,1,53,1,6708737,6711231,2494,1,1,1,"0","valid"
"1080",20,34,5,54,1,6757335,6760345,3010,1,1,1,"20","orth"
"1081",21,20,4,1,1,2139767,2144822,5055,1,0,0,"20","valid"
"1082",21,23,1,2,1,2165243,2168540,3297,0,0,1,"0","valid"
"1083",21,10,6,3,1,2176723,2179715,2992,0,0,1,"20","mask"
"1084",21,5,1,4,1,2199730,2202736,3006,0,0,1,"0","valid"
"1085",21,34,6,5,1,2242862,2246267,3405,1,1,1,"20","mask"
"1086",21,37,3,6,1,2271266,2274327,3061,1,1,1,"0","mask"
"1087",21,38,4,7,1,2288711,2291348,2637,0,0,1,"20","valid"
"1088",21,36,2,8,1,2305811,2308879,3068,1,1,1,"0","orth"
"1089",21,18,2,9,1,2325577,2328372,2795,0,0,1,"0","orth"
"1090",21,12,2,10,1,2339850,2342783,2933,0,0,1,"0","orth"
"1091",21,46,6,11,1,2354876,2357836,2960,0,0,1,"20","mask"
"1092",21,40,6,12,1,2370252,2373314,3062,0,0,1,"20","mask"
"1093",21,8,4,13,1,2379199,2381852,2653,0,0,1,"20","valid"
"1094",21,14,4,14,1,2394808,2398246,3438,1,1,1,"20","valid"
"1095",21,7,3,15,1,2415313,2418461,3148,1,1,1,"0","mask"
"1096",21,24,2,16,1,2424751,2427606,2855,0,0,1,"0","orth"
"1097",21,43,3,17,1,2437947,2440613,2666,0,0,1,"0","mask"
"1098",21,28,6,18,1,2454877,2458021,3144,0,0,1,"20","mask"
"1099",21,4,6,19,1,2463985,2466654,2669,0,0,1,"20","mask"
"1100",21,16,6,20,1,2490221,2492970,2749,0,0,1,"20","mask"
"1101",21,21,5,21,1,2499218,2502324,3106,1,1,1,"20","orth"
"1102",21,45,5,22,1,2513351,2515853,2502,1,1,1,"20","orth"
"1103",21,13,3,23,1,2528862,2531431,2569,1,1,1,"0","mask"
"1104",21,35,1,24,1,2537960,2541188,3228,0,0,1,"0","valid"
"1105",21,41,1,25,1,2561506,2563817,2311,0,0,1,"0","valid"
"1106",21,26,4,26,1,2587645,2590434,2789,1,1,1,"20","valid"
"1107",21,30,2,27,1,2683591,2686420,2829,1,1,1,"0","orth"
"1108",21,32,4,28,1,2692677,2695749,3072,1,1,1,"20","valid"
"1109",21,53,1,29,1,2701351,2704467,3116,0,0,1,"0","valid"
"1110",21,3,5,30,1,2721524,2724769,3245,1,1,1,"20","orth"
"1111",21,9,5,31,1,2743089,2745744,2655,1,1,1,"20","orth"
"1112",21,50,4,32,1,2779117,2781413,2296,1,1,1,"20","valid"
"1113",21,2,4,33,1,2786992,2790106,3114,1,1,1,"20","valid"
"1114",21,11,1,34,1,2802570,2804874,2304,0,1,0,"0","valid"
"1115",21,47,1,35,1,2817222,2819450,2228,1,1,1,"0","valid"
"1116",21,51,5,36,1,2832476,2834953,2477,0,0,1,"20","orth"
"1117",21,29,1,37,1,2841246,2843790,2544,1,1,1,"0","valid"
"1118",21,22,6,38,1,2857550,2859825,2275,1,1,1,"20","mask"
"1119",21,52,6,39,1,2871711,2874903,3192,1,1,1,"20","mask"
"1120",21,48,2,40,1,2908770,2911351,2581,0,0,1,"0","orth"
"1121",21,44,4,41,1,2928726,2931554,2828,1,1,1,"20","valid"
"1122",21,27,5,42,1,2937731,2939946,2215,0,0,1,"20","orth"
"1123",21,17,1,43,1,2949874,2951941,2067,1,1,1,"0","valid"
"1124",21,33,5,44,1,2980769,2983951,3182,0,0,1,"20","orth"
"1125",21,42,2,45,1,2990728,2993224,2496,1,1,1,"0","orth"
"1126",21,15,5,46,1,3009242,3011951,2709,1,1,1,"20","orth"
"1127",21,39,5,47,1,3039761,3041999,2238,1,1,1,"20","orth"
"1128",21,1,3,48,1,3047073,3050065,2992,0,0,1,"0","mask"
"1129",21,54,2,49,1,3084184,3087355,3171,1,1,1,"0","orth"
"1130",21,31,3,50,1,3094829,3097656,2827,0,0,1,"0","mask"
"1131",21,25,3,51,1,3103293,3106430,3137,0,0,1,"0","mask"
"1132",21,49,3,52,1,3112323,3114404,2081,0,0,1,"0","mask"
"1133",21,19,3,53,1,3119339,3122011,2672,1,1,1,"0","mask"
"1134",21,6,2,54,1,3132977,3135582,2605,0,0,1,"0","orth"
"1135",22,28,1,1,1,4664707,4667865,3158,0,0,1,"0","valid"
"1136",22,47,2,2,1,4678524,4680934,2410,1,1,1,"0","orth"
"1137",22,9,6,3,1,4690217,4693521,3304,1,1,1,"20","mask"
"1138",22,49,4,4,1,4724346,4726557,2211,0,0,1,"20","valid"
"1139",22,31,4,5,1,4742522,4746341,3819,0,0,1,"20","valid"
"1140",22,39,6,6,1,4794078,4796313,2235,1,1,1,"20","mask"
"1141",22,19,4,7,1,4806592,4812400,5808,1,1,1,"20","valid"
"1142",22,24,3,8,1,4826984,4831222,4238,0,0,1,"0","mask"
"1143",22,12,3,9,1,4853627,4855923,2296,0,0,1,"0","mask"
"1144",22,54,3,10,1,4863175,4867871,4696,1,1,1,"0","mask"
"1145",22,17,2,11,1,4877547,4880787,3240,1,1,1,"0","orth"
"1146",22,51,6,12,1,4897327,4899579,2252,0,0,1,"20","mask"
"1147",22,41,2,13,1,4967082,4970435,3353,0,0,1,"0","orth"
"1148",22,18,3,14,1,4993401,4996474,3073,0,0,1,"0","mask"
"1149",22,14,5,15,1,5004686,5008920,4234,1,1,1,"20","orth"
"1150",22,26,5,16,1,5024258,5027773,3515,1,0,0,"20","orth"
"1151",22,27,6,17,1,5095940,5098404,2464,0,0,1,"20","mask"
"1152",22,52,1,18,1,5140491,5142924,2433,1,1,1,"0","valid"
"1153",22,44,5,19,1,5158609,5160891,2282,1,1,1,"20","orth"
"1154",22,36,3,20,1,5188851,5191566,2715,1,1,1,"0","mask"
"1155",22,42,3,21,1,5214363,5216667,2304,1,1,1,"0","mask"
"1156",22,45,6,22,1,5242023,5244144,2121,1,1,1,"20","mask"
"1157",22,8,5,23,1,5318050,5320888,2838,0,0,1,"20","orth"
"1158",22,35,2,24,1,5357808,5361141,3333,0,0,1,"0","orth"
"1159",22,2,5,25,1,5369960,5373297,3337,1,1,1,"20","orth"
"1160",22,25,4,26,1,5385955,5388587,2632,0,0,1,"20","valid"
"1161",22,23,2,27,1,5394608,5397161,2553,0,0,1,"0","orth"
"1162",22,32,5,28,1,5412193,5415006,2813,1,1,1,"20","orth"
"1163",22,53,2,29,1,5426505,5429209,2704,0,0,1,"0","orth"
"1164",22,11,2,30,1,5444259,5446687,2428,0,0,1,"0","orth"
"1165",22,34,1,31,1,5472972,5475964,2992,1,1,1,"0","valid"
"1166",22,10,1,32,1,5492509,5496124,3615,0,0,1,"0","valid"
"1167",22,16,1,33,1,5537715,5540589,2874,0,0,1,"0","valid"
"1168",22,22,1,34,1,5578902,5581212,2310,1,1,1,"0","valid"
"1169",22,43,4,35,1,5635075,5637388,2313,0,0,1,"20","valid"
"1170",22,21,6,36,1,5644499,5647271,2772,1,1,1,"20","mask"
